,Player,Team,Month,No.,Set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,Point,AEff%,BAEff%
158,合田心平,JTサンダーズ広島,10,48,12,1,0,1,0.0,0.0,0,0,0,,1,0.08,23,2,0,6,15.2,1,0,0,0.0,450,5270,3,-100.0,
159,合田心平,JTサンダーズ広島,11,96,28,0,0,0,,0.0,0,0,0,,1,0.04,28,0,3,5,1.8,0,0,0,,1125,8766,1,,
160,合田心平,JTサンダーズ広島,12,24,8,1,1,0,100.0,0.12,0,0,0,,2,0.25,30,0,0,2,1.7,0,0,0,,323,3297,3,100.0,
161,唐川大志,JTサンダーズ広島,1,90,21,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,82,41,6,53.7,1109,11569,0,,
162,唐川大志,JTサンダーズ広島,10,60,12,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,42,29,10,81.0,450,5270,0,,
163,唐川大志,JTサンダーズ広島,11,120,29,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,121,55,21,54.1,1125,8766,0,,
164,唐川大志,JTサンダーズ広島,12,30,8,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,43,22,12,65.1,323,3297,0,,
165,喜入祥充,サントリーサンバーズ,1,90,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,1097,8881,0,,
166,喜入祥充,サントリーサンバーズ,10,60,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,442,3455,0,,
167,喜入祥充,サントリーサンバーズ,11,120,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,1123,12425,0,,
168,喜入祥充,サントリーサンバーズ,12,30,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,329,1588,0,,
169,坂下純也,JTサンダーズ広島,1,66,3,11,2,1,18.2,0.67,1,1,0,100.0,0,0.0,12,0,3,1,-4.2,13,3,4,38.5,1109,11569,2,9.1,100.0
170,坂下純也,JTサンダーズ広島,10,44,12,60,23,2,38.3,1.92,10,6,2,60.0,2,0.17,31,0,9,4,-4.0,56,28,10,58.9,450,5270,25,35.0,40.0
171,坂下純也,JTサンダーズ広島,11,88,28,143,58,6,40.6,2.07,20,6,2,30.0,5,0.18,81,0,23,18,-1.5,141,59,37,55.0,1125,8766,63,36.4,20.0
172,坂下純也,JTサンダーズ広島,12,22,6,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,4,2,1,62.5,323,3297,0,,
173,堀江友裕,堺ブレイザーズ,1,30,1,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,1,0,0,0.0,1101,6834,0,,
174,堀江友裕,堺ブレイザーズ,10,20,2,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,0,0,0,,442,5898,0,,
175,堀江友裕,堺ブレイザーズ,11,40,2,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,1,1,0,100.0,1121,7781,0,,
176,堀江友裕,堺ブレイザーズ,12,10,1,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,2,1,0,50.0,325,1950,0,,
177,大塚達宣,パナソニックパンサーズ,1,90,26,150,64,8,42.7,2.46,20,13,1,65.0,2,0.08,112,5,13,27,7.6,148,70,40,60.8,1101,9966,71,37.3,60.0
178,大宅真樹,サントリーサンバーズ,1,54,24,6,3,0,50.0,0.12,0,0,0,,4,0.17,82,1,15,15,1.2,2,0,0,0.0,1097,8881,8,50.0,
179,大宅真樹,サントリーサンバーズ,10,36,15,3,0,0,0.0,0.0,1,0,0,0.0,2,0.13,71,2,8,14,4.9,1,0,0,0.0,442,3455,4,0.0,0.0
180,大宅真樹,サントリーサンバーズ,11,72,32,2,1,0,50.0,0.03,0,0,0,,7,0.22,121,3,21,22,2.7,6,1,0,16.7,1123,12425,11,50.0,
181,大宅真樹,サントリーサンバーズ,12,18,6,2,2,0,100.0,0.33,0,0,0,,1,0.17,22,1,8,5,1.1,1,0,0,0.0,329,1588,4,100.0,
182,大竹壱青,パナソニックパンサーズ,1,24,6,10,6,1,60.0,1.0,4,3,0,75.0,0,0.0,9,0,3,1,-5.6,1,0,0,0.0,1101,9966,6,50.0,75.0
183,大竹壱青,パナソニックパンサーズ,10,16,4,22,12,0,54.5,3.0,9,5,0,55.6,1,0.25,13,1,3,5,11.5,1,1,0,100.0,442,6906,14,54.5,55.6
184,大竹壱青,パナソニックパンサーズ,11,32,18,90,46,6,51.1,2.56,30,16,4,53.3,3,0.17,48,6,5,12,16.1,1,1,0,100.0,1118,14280,55,44.4,40.0
185,大竹壱青,パナソニックパンサーズ,12,8,9,66,28,4,42.4,3.11,25,11,3,44.0,3,0.33,28,0,7,8,0.9,3,2,1,83.3,327,3348,31,36.4,32.0
186,大西基之,大分三好ヴァイセアドラー,1,10,2,3,2,0,66.7,1.0,0,0,0,,0,0.0,4,0,0,2,12.5,0,0,0,,351,3170,2,66.7,
187,大西基之,大分三好ヴァイセアドラー,10,10,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,209,836,0,,
188,大西基之,大分三好ヴァイセアドラー,11,15,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,446,2160,0,,
189,大西基之,大分三好ヴァイセアドラー,12,10,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,329,1588,0,,
190,安永拓弥,JTサンダーズ広島,1,6,21,32,19,3,59.4,0.9,0,0,0,,10,0.48,40,0,12,4,-5.0,12,2,2,25.0,1109,11569,29,50.0,
191,安永拓弥,JTサンダーズ広島,10,4,12,31,21,0,67.7,1.75,0,0,0,,10,0.83,27,1,10,1,-4.6,5,3,1,70.0,450,5270,32,67.7,
192,安永拓弥,JTサンダーズ広島,11,8,28,52,26,1,50.0,0.93,0,0,0,,14,0.5,50,1,18,5,-4.5,15,3,4,33.3,1125,8766,41,48.1,
193,安部翔大,大分三好ヴァイセアドラー,1,90,19,44,24,5,54.5,1.26,0,0,0,,6,0.32,71,2,6,22,8.5,12,6,2,58.3,1113,6695,32,43.2,
194,安部翔大,大分三好ヴァイセアドラー,10,60,13,36,23,2,63.9,1.77,0,0,0,,4,0.31,40,1,11,13,3.8,6,5,0,83.3,444,2516,28,58.3,
195,安部翔大,大分三好ヴァイセアドラー,11,90,23,51,26,2,51.0,1.13,0,0,0,,10,0.43,65,1,10,11,1.9,11,8,2,81.8,832,6020,37,47.1,
196,安部翔大,大分三好ヴァイセアドラー,12,30,3,8,3,0,37.5,1.0,0,0,0,,1,0.33,8,0,1,2,3.1,0,0,0,,329,1588,4,37.5,
197,富田将馬,東レアローズ,1,54,22,110,55,5,50.0,2.5,23,8,2,34.8,3,0.14,78,6,23,15,5.1,147,71,37,60.9,1099,12743,64,45.5,26.1
198,富田将馬,東レアローズ,10,36,16,96,49,2,51.0,3.06,25,17,0,68.0,7,0.44,48,1,16,9,-1.6,95,51,24,66.3,444,4605,57,49.0,68.0
199,富田将馬,東レアローズ,11,72,31,164,81,13,49.4,2.61,33,15,5,45.5,6,0.19,102,7,19,26,8.6,193,99,49,64.0,1123,8601,94,41.5,30.3
200,富田将馬,東レアローズ,12,18,9,65,29,3,44.6,3.22,7,4,1,57.1,3,0.33,31,4,7,13,17.7,50,20,16,56.0,325,1950,36,40.0,42.9
201,小宮雄一郎,パナソニックパンサーズ,1,88,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,719,6132,0,,
202,小宮雄一郎,パナソニックパンサーズ,10,88,15,27,16,1,59.3,1.07,0,0,0,,14,0.93,41,0,2,3,0.6,1,0,0,0.0,442,6906,30,55.6,
203,小宮雄一郎,パナソニックパンサーズ,11,154,28,48,28,1,58.3,1.0,0,0,0,,12,0.43,79,2,4,15,6.0,5,2,0,40.0,982,11900,42,56.2,
204,小宮雄一郎,パナソニックパンサーズ,12,44,7,19,8,0,42.1,1.14,0,0,0,,1,0.14,23,0,2,3,1.1,1,0,0,0.0,327,3348,9,42.1,
205,小山貴稀,ウルフドッグス名古屋,1,65,9,30,17,2,56.7,1.89,0,0,0,,9,1.0,23,1,4,3,3.3,2,0,0,0.0,916,6206,27,50.0,
206,小山貴稀,ウルフドッグス名古屋,12,13,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,166,1724,0,,
207,小川峻宗,大分三好ヴァイセアドラー,1,42,21,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,88,40,17,55.1,1113,6695,0,,
208,小川峻宗,大分三好ヴァイセアドラー,10,28,5,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,34,12,7,45.6,444,2516,0,,
209,小川峻宗,大分三好ヴァイセアドラー,11,42,23,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,1,1,0,100.0,832,6020,0,,
210,小川峻宗,大分三好ヴァイセアドラー,12,14,6,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,0,0,0,,329,1588,0,,
211,小川智大,ウルフドッグス名古屋,1,144,20,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,91,53,21,69.8,1091,7781,0,,
212,小川智大,ウルフドッグス名古屋,10,96,13,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,54,32,14,72.2,434,12823,0,,
213,小川智大,ウルフドッグス名古屋,11,192,25,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,120,73,26,71.7,1108,9563,0,,
214,小川智大,ウルフドッグス名古屋,12,48,10,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,50,28,18,74.0,327,3348,0,,
215,小川猛,サントリーサンバーズ,10,36,6,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,0,0,0,,213,2055,0,,
