No.,L,Player,PlaySet,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,TotalTime,GetSet,LostSet,TotalSet,Set,Point
4,,カンタパットクンミー,2,■,■,,,,13.0,3.0,2.0,23.1,1.5,2.0,1.0,0.0,50.0,1.0,0.5,5.0,0.0,0.0,2.0,10.0,15.0,4.0,2.0,33.3,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,4.0
6,,中村竜輔,3,■,■,■,,,6.0,3.0,0.0,50.0,1.0,0.0,0.0,0.0,,2.0,0.67,9.0,0.0,0.0,1.0,2.8,3.0,0.0,1.0,16.7,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,5.0
7,L,小川峻宗,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,0.0
8,,川口喬,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,0.0
10,,山田滉太,3,■,■,■,,,17.0,10.0,1.0,58.8,3.33,4.0,3.0,0.0,75.0,1.0,0.33,9.0,0.0,5.0,3.0,-5.6,10.0,9.0,0.0,90.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,11.0
11,,伊藤洸貴,3,■,■,■,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,7.0,0.0,3.0,0.0,-10.7,1.0,0.0,0.0,0.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,0.0
12,,小野翔平,1,□,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,2.0,0.0,1.0,0.0,-12.5,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,0.0
13,L,久保田雅人,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,20.0,6.0,4.0,40.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,0.0
14,,藤原奨太,2,,□,■,,,4.0,1.0,0.0,25.0,0.5,2.0,1.0,0.0,50.0,0.0,,5.0,0.0,1.0,1.0,0.0,12.0,3.0,2.0,33.3,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,1.0
15,,安部翔大,3,■,■,■,,,9.0,4.0,0.0,44.4,1.33,0.0,0.0,0.0,,0.0,,5.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,100.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,4.0
18,,古賀健太,2,,□,□,,,6.0,1.0,0.0,16.7,0.5,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,1.0
20,,永尾敏明,1,□,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,0.0
21,,井口直紀,3,□,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,大分三好ヴァイセアドラー,JTサンダーズ広島,0.0,3.0,21.0,25.0,16.0,25.0,16.0,25.0,,,,,53.0,75.0,27,20,21,,,1:08,0,3,3.0,,0.0
1,,安永拓弥,3,■,■,■,,,6.0,4.0,0.0,66.7,1.33,0.0,0.0,0.0,,4.0,1.33,4.0,0.0,1.0,0.0,-6.2,4.0,3.0,0.0,75.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,8.0
2,,小野寺太志,3,■,■,■,,,6.0,3.0,0.0,50.0,1.0,0.0,0.0,0.0,,1.0,0.33,12.0,0.0,1.0,2.0,2.1,2.0,2.0,0.0,100.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,4.0
3,L,西村信,3,〇,〇,〇,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,0.0
4,,中島健太,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,0.0
5,,井上慎一朗,3,□,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,6.0,1.0,2.0,1.0,12.5,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,1.0
6,,ラッセルアーロン・ジョセフ,3,■,■,■,,,14.0,9.0,0.0,64.3,3.0,6.0,4.0,0.0,66.7,3.0,1.0,20.0,3.0,0.0,15.0,33.8,10.0,5.0,2.0,60.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,15.0
7,,新井雄大,3,□,□,□,,,7.0,3.0,0.0,42.9,1.0,2.0,1.0,0.0,50.0,0.0,,2.0,0.0,2.0,0.0,-25.0,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,3.0
8,,武智洸史,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,0.0
11,,坂下純也,3,■,■,■,,,14.0,8.0,0.0,57.1,2.67,1.0,1.0,0.0,100.0,0.0,,6.0,0.0,2.0,2.0,0.0,14.0,8.0,1.0,60.7,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,8.0
12,,合田心平,3,■,■,■,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,12.0,2.0,0.0,4.0,25.0,1.0,0.0,0.0,0.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,2.0
15,L,唐川大志,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,5.0,4.0,0.0,80.0,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,0.0
17,,金子聖輝,3,□,□,□,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.33,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,1.0
19,,江川,3,■,■,■,,,12.0,6.0,2.0,50.0,2.0,3.0,1.0,1.0,33.3,1.0,0.33,11.0,1.0,2.0,0.0,4.5,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,8.0
20,,阿部大樹,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,120,2022-10-30,大分県,サイクルショップコダマ大洲アリーナ,780.0,13:00,14:21,1:21,田野昭彦,平田敬基,中山健,平川祐介,JTサンダーズ広島,大分三好ヴァイセアドラー,3.0,0.0,25.0,21.0,25.0,16.0,25.0,16.0,,,,,75.0,53.0,27,20,21,,,1:08,3,0,,3.0,0.0
3,,クレクバルトシュ,3,■,■,■,,,32.0,18.0,4.0,56.2,6.0,13.0,8.0,2.0,61.5,2.0,0.67,11.0,1.0,1.0,3.0,13.6,1.0,1.0,0.0,100.0,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,21.0
5,,前田一誠,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,0.0
6,,近裕崇,3,■,■,■,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,7.0,0.0,1.0,3.0,7.1,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,0.0
8,,王東宸,3,■,■,■,,,10.0,6.0,0.0,60.0,2.0,1.0,0.0,0.0,0.0,1.0,0.33,12.0,0.0,1.0,4.0,6.2,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,7.0
9,,高梨健太,3,■,■,■,,,20.0,11.0,1.0,55.0,3.67,4.0,2.0,1.0,50.0,2.0,0.67,14.0,1.0,3.0,6.0,12.5,21.0,9.0,5.0,54.8,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,14.0
11,,傳田亮太,3,□,□,□,,,3.0,3.0,0.0,100.0,1.0,0.0,0.0,0.0,,3.0,1.0,8.0,0.0,0.0,2.0,6.2,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,6.0
14,,椿山竜介,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,0.0
16,,中野倭,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,0.0
17,,市川健太,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,0.0
19,,高橋良,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,0.0
21,,永露元稀,3,■,■,■,,,2.0,2.0,0.0,100.0,0.67,0.0,0.0,0.0,,0.0,,12.0,0.0,0.0,4.0,8.3,2.0,1.0,0.0,50.0,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,2.0
23,,勝岡将斗,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,0.0
24,L,小川智大,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,10.0,6.0,2.0,70.0,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,0.0
26,,山崎彰都,3,■,■,■,,,17.0,6.0,2.0,35.3,2.0,3.0,2.0,0.0,66.7,1.0,0.33,10.0,1.0,1.0,3.0,15.0,12.0,4.0,3.0,45.8,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3.0,0.0,25.0,15.0,25.0,20.0,25.0,19.0,,,,,75.0,54.0,22,30,27,,,1:19,3,0,3.0,,8.0
1,,山田航旗,2,■,■,,,,5.0,2.0,0.0,40.0,1.0,0.0,0.0,0.0,,0.0,,4.0,1.0,0.0,0.0,25.0,4.0,1.0,2.0,50.0,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,3.0
3,,池田颯太,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,0.0
4,,中野竜,1,,,■,,,5.0,2.0,0.0,40.0,2.0,1.0,1.0,0.0,100.0,0.0,,3.0,0.0,1.0,2.0,8.3,2.0,0.0,0.0,0.0,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,2.0
5,,下川諒,2,,□,■,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,6.0,0.0,0.0,3.0,12.5,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,0.0
6,,伊藤樹,2,□,,□,,,5.0,2.0,0.0,40.0,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,-25.0,12.0,3.0,2.0,33.3,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,2.0
8,,アラウジョスカルカルロスアルベルト,3,■,■,■,,,30.0,8.0,3.0,26.7,2.67,17.0,5.0,2.0,29.4,2.0,0.67,8.0,1.0,1.0,2.0,15.6,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,11.0
9,,池田幸太,3,■,■,■,,,17.0,8.0,3.0,47.1,2.67,6.0,4.0,0.0,66.7,0.0,,6.0,0.0,2.0,0.0,-8.3,27.0,6.0,7.0,35.2,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,8.0
12,L,備一真,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,7.0,6.0,0.0,85.7,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,0.0
13,,椿芽久,2,■,■,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,0.5,6.0,0.0,2.0,0.0,-8.3,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,1.0
15,,波佐間泰平,2,,□,■,,,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,5.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,0.0
16,,森崎健史,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,0.0
17,,中村啓人,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,0.0
19,,三輪大将,3,■,■,■,,,10.0,5.0,0.0,50.0,1.67,0.0,0.0,0.0,,0.0,,9.0,0.0,1.0,2.0,2.8,1.0,1.0,0.0,100.0,121,2022-11-05,愛知県,豊田合成記念体育館,1450.0,13:00,14:37,1:37,酒出修,西中野健,中口岳,芳川夕希奈,VC長野トライデンツ,ウルフドッグス名古屋,0.0,3.0,15.0,25.0,20.0,25.0,19.0,25.0,,,,,54.0,75.0,22,30,27,,,1:19,0,3,,3.0,5.0
