,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
66,山田誠幸,千葉ZELVA,28,35,72.0,35.0,6.0,48.6,1.0,0.0,0.0,0.0,,11.0,0.31,92.0,1.0,3.0,19.0,5.4,4.0,3.0,0.0,75.0,11570,2762.0,9.0,33.0,311.0,350.0,294.0,332.0,322.0,357.0,204.0,213.0,52.0,63.0,1183.0,1315.0,338,325,355,217.0,69.0,17,38,37.0,18.0,47.0,40.3,
67,山田駿太,東京ヴェルディ,225,83,576.0,245.0,67.0,42.5,2.95,110.0,47.0,21.0,42.7,23.0,0.28,214.0,8.0,31.0,61.0,7.2,494.0,156.0,149.0,46.7,20607,3377.0,21.0,54.0,548.0,607.0,536.0,565.0,521.0,600.0,248.0,254.0,81.0,81.0,1934.0,2107.0,590,557,573,262.0,93.0,31,61,61.0,31.0,276.0,30.9,23.6
68,岡山甲子朗,近畿クラブスフィーダ,225,12,17.0,8.0,1.0,47.1,0.67,0.0,0.0,0.0,,3.0,0.25,30.0,0.0,2.0,7.0,4.2,0.0,0.0,0.0,,7524,1284.0,17.0,10.0,190.0,193.0,189.0,214.0,214.0,191.0,172.0,152.0,42.0,35.0,807.0,785.0,176,198,199,165.0,46.0,21,16,8.0,29.0,11.0,41.2,
69,岡崎誠,クボタスピアーズ,8,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1591,440.0,6.0,0.0,53.0,47.0,52.0,48.0,59.0,59.0,25.0,17.0,0.0,0.0,189.0,171.0,47,50,68,20.0,0.0,6,1,0.0,7.0,0.0,,
70,岡本伊武己,奈良ドリーマーズ,759,72,176.0,76.0,12.0,43.2,1.06,0.0,0.0,0.0,,50.0,0.69,206.0,2.0,41.0,34.0,0.1,11.0,7.0,0.0,63.6,19001,4703.0,43.0,26.0,539.0,506.0,537.0,509.0,567.0,512.0,313.0,330.0,82.0,74.0,2038.0,1931.0,530,521,559,331.0,85.0,53,36,62.0,27.0,128.0,36.4,
71,岡本祥吾,福岡ウイニングスピリッツ,104,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,4.0,2.0,45.5,21617,4679.0,10.0,68.0,518.0,630.0,526.0,623.0,544.0,638.0,193.0,219.0,33.0,37.0,1814.0,2147.0,556,570,590,205.0,40.0,18,72,28.0,62.0,0.0,,
72,岩阪健太郎,トヨタモビリティ東京スパークル,27,86,193.0,92.0,12.0,47.7,1.07,0.0,0.0,0.0,,30.0,0.35,170.0,3.0,12.0,22.0,3.2,21.0,7.0,7.0,50.0,22429,3572.0,35.0,46.0,592.0,649.0,621.0,642.0,605.0,635.0,366.0,376.0,77.0,88.0,2261.0,2390.0,592,608,618,372.0,93.0,45,58,24.0,79.0,125.0,41.5,
73,岸森翼,トヨタ自動車サンホークス,175,4,2.0,1.0,0.0,50.0,0.25,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,1.0,0.0,-8.3,0.0,0.0,0.0,,20617,4836.0,62.0,13.0,610.0,530.0,637.0,515.0,611.0,536.0,265.0,252.0,110.0,95.0,2233.0,1928.0,538,564,553,256.0,118.0,70,24,62.0,32.0,1.0,50.0,
74,川原雅,福岡ウイニングスピリッツ,140,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,45.0,1.0,1.0,5.0,4.4,0.0,0.0,0.0,,8398,2130.0,3.0,27.0,184.0,250.0,194.0,238.0,192.0,247.0,60.0,72.0,23.0,22.0,653.0,829.0,209,214,212,65.0,25.0,6,29,10.0,25.0,1.0,0.0,
75,川端下大,トヨタ自動車サンホークス,260,89,525.0,234.0,51.0,44.6,2.63,25.0,10.0,6.0,40.0,24.0,0.27,288.0,6.0,64.0,71.0,2.7,1.0,0.0,0.0,0.0,21450,5260.0,65.0,13.0,640.0,558.0,653.0,533.0,643.0,559.0,269.0,248.0,110.0,95.0,2315.0,1993.0,570,585,579,254.0,119.0,73,24,60.0,37.0,264.0,34.9,16.0
76,川野誠和,近畿クラブスフィーダ,6,1,2.0,2.0,0.0,100.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1547,138.0,2.0,4.0,44.0,49.0,43.0,40.0,42.0,50.0,20.0,25.0,16.0,14.0,165.0,178.0,50,43,48,22.0,17.0,3,5,3.0,5.0,2.0,100.0,
77,平原隆也,警視庁フォートファイターズ,297,101,482.0,197.0,41.0,40.9,1.95,21.0,6.0,5.0,28.6,27.0,0.27,440.0,43.0,116.0,100.0,8.9,656.0,389.0,156.0,71.2,22206,3654.0,53.0,28.0,648.0,602.0,632.0,608.0,649.0,583.0,338.0,316.0,80.0,83.0,2347.0,2192.0,632,633,631,347.0,93.0,62,39,63.0,38.0,267.0,32.4,4.8
78,平島豊,福岡ウイニングスピリッツ,125,74,249.0,130.0,24.0,52.2,1.76,0.0,0.0,0.0,,21.0,0.28,223.0,5.0,26.0,50.0,4.9,5.0,1.0,1.0,30.0,20756,4846.0,10.0,65.0,503.0,605.0,515.0,598.0,526.0,613.0,193.0,219.0,33.0,37.0,1770.0,2072.0,538,551,568,205.0,40.0,18,69,31.0,56.0,156.0,42.6,
79,平嶋晃,福岡ウイニングスピリッツ,224,21,53.0,30.0,2.0,56.6,1.43,0.0,0.0,0.0,,6.0,0.29,62.0,0.0,3.0,13.0,4.0,2.0,1.0,0.0,50.0,5832,1545.0,2.0,19.0,150.0,178.0,141.0,165.0,164.0,174.0,84.0,100.0,15.0,7.0,554.0,624.0,159,154,172,87.0,12.0,6,20,15.0,11.0,36.0,52.8,
80,平方和希,福岡ウイニングスピリッツ,420,14,32.0,12.0,1.0,37.5,0.86,0.0,0.0,0.0,,3.0,0.21,31.0,0.0,1.0,9.0,6.5,2.0,1.0,0.0,50.0,12641,2824.0,5.0,40.0,289.0,366.0,300.0,366.0,297.0,362.0,55.0,72.0,18.0,30.0,959.0,1196.0,314,327,324,65.0,28.0,8,42,5.0,45.0,15.0,34.4,
81,平野太一,トヨタ自動車サンホークス,243,102,333.0,195.0,27.0,58.6,1.91,0.0,0.0,0.0,,31.0,0.3,405.0,8.0,19.0,97.0,6.8,8.0,5.0,2.0,75.0,22257,5336.0,66.0,15.0,666.0,582.0,683.0,561.0,657.0,584.0,290.0,273.0,117.0,110.0,2413.0,2110.0,590,614,599,276.0,130.0,75,27,65.0,37.0,234.0,50.5,
82,座間健輔,千葉ZELVA,176,71,341.0,148.0,36.0,43.4,2.08,111.0,36.0,21.0,32.4,14.0,0.2,191.0,12.0,34.0,44.0,7.6,4.0,3.0,0.0,75.0,18089,4163.0,16.0,50.0,488.0,542.0,481.0,525.0,509.0,547.0,263.0,259.0,54.0,68.0,1795.0,1941.0,539,518,552,275.0,74.0,26,56,37.0,45.0,174.0,32.8,13.5
83,後藤和志,奈良ドリーマーズ,253,34,2.0,1.0,0.0,50.0,0.03,0.0,0.0,0.0,,0.0,0.0,45.0,1.0,12.0,5.0,-1.7,0.0,0.0,0.0,,18825,4476.0,49.0,20.0,540.0,484.0,565.0,509.0,565.0,523.0,316.0,326.0,83.0,75.0,2069.0,1917.0,512,530,566,331.0,88.0,58,31,64.0,25.0,2.0,50.0,
84,後藤陸翔,近畿クラブスフィーダ,306,68,904.0,431.0,65.0,47.7,6.34,278.0,135.0,24.0,48.6,34.0,0.5,251.0,23.0,34.0,82.0,13.9,380.0,173.0,96.0,58.2,14335,2213.0,36.0,15.0,386.0,392.0,391.0,370.0,400.0,379.0,337.0,310.0,72.0,53.0,1586.0,1504.0,389,388,401,327.0,78.0,43,27,25.0,45.0,488.0,40.5,39.9
85,成田耀,東京ヴェルディ,34,5,43.0,18.0,8.0,41.9,3.6,15.0,3.0,3.0,20.0,1.0,0.2,12.0,2.0,7.0,2.0,6.2,1.0,0.0,1.0,50.0,1777,0.0,1.0,5.0,49.0,49.0,39.0,50.0,43.0,53.0,44.0,46.0,13.0,15.0,188.0,213.0,50,41,49,47.0,14.0,3,6,4.0,5.0,21.0,23.3,0.0
86,新垣宗之,警視庁フォートファイターズ,216,37,6.0,1.0,1.0,16.7,0.03,0.0,0.0,0.0,,1.0,0.03,33.0,0.0,1.0,4.0,2.3,1.0,1.0,0.0,100.0,19579,3364.0,50.0,22.0,580.0,533.0,564.0,537.0,583.0,514.0,338.0,316.0,80.0,83.0,2145.0,1983.0,565,565,562,347.0,93.0,59,33,54.0,38.0,2.0,0.0,
87,新山駿,トヨタモビリティ東京スパークル,165,35,85.0,38.0,4.0,44.7,1.09,1.0,0.0,1.0,0.0,5.0,0.14,59.0,1.0,9.0,10.0,2.1,115.0,67.0,30.0,71.3,8984,938.0,13.0,20.0,223.0,269.0,241.0,261.0,253.0,264.0,136.0,140.0,43.0,45.0,896.0,979.0,236,242,248,138.0,54.0,17,25,16.0,26.0,44.0,40.0,-100.0
88,日車恭輔,福岡ウイニングスピリッツ,168,24,245.0,111.0,9.0,45.3,4.62,79.0,42.0,2.0,53.2,3.0,0.12,97.0,7.0,26.0,25.0,7.0,70.0,21.0,26.0,48.6,5757,1700.0,5.0,16.0,156.0,164.0,156.0,157.0,165.0,179.0,97.0,97.0,15.0,7.0,589.0,604.0,161,160,174,94.0,12.0,8,18,26.0,0.0,121.0,41.6,50.6
89,早瀬川雄也,クボタスピアーズ,81,97,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,504.0,273.0,108.0,64.9,22617,5723.0,62.0,19.0,663.0,554.0,639.0,608.0,663.0,600.0,267.0,241.0,70.0,60.0,2302.0,2063.0,560,627,638,264.0,78.0,69,28,53.0,44.0,0.0,,
90,星名勇佑,トヨタモビリティ東京スパークル,275,95,57.0,33.0,4.0,57.9,0.35,1.0,0.0,0.0,0.0,51.0,0.54,358.0,25.0,89.0,77.0,6.1,3.0,0.0,0.0,0.0,20895,3322.0,32.0,43.0,556.0,605.0,582.0,592.0,550.0,584.0,325.0,332.0,77.0,88.0,2090.0,2201.0,553,563,567,332.0,93.0,41,54,24.0,71.0,109.0,50.9,0.0
91,有津翔太,奈良ドリーマーズ,189,73,210.0,111.0,14.0,52.9,1.52,2.0,0.0,0.0,0.0,37.0,0.51,222.0,11.0,19.0,44.0,7.8,6.0,2.0,3.0,58.3,22356,5158.0,52.0,29.0,639.0,579.0,641.0,609.0,661.0,608.0,382.0,397.0,110.0,99.0,2433.0,2292.0,611,618,659,398.0,115.0,64,42,74.0,32.0,159.0,46.2,0.0
92,本多駿,近畿クラブスフィーダ,88,24,207.0,77.0,21.0,37.2,3.21,26.0,11.0,4.0,42.3,3.0,0.12,79.0,1.0,8.0,14.0,3.2,39.0,19.0,9.0,60.3,6250,1114.0,5.0,19.0,171.0,192.0,163.0,183.0,172.0,199.0,81.0,89.0,16.0,14.0,603.0,677.0,183,172,182,80.0,17.0,8,21,11.0,18.0,81.0,27.1,26.9
93,杉崎大和,千葉ZELVA,520,89,339.0,149.0,32.0,44.0,1.67,92.0,34.0,12.0,37.0,16.0,0.18,285.0,25.0,46.0,63.0,10.3,7.0,3.0,0.0,42.9,21456,5143.0,24.0,54.0,576.0,633.0,565.0,613.0,611.0,645.0,307.0,313.0,76.0,88.0,2135.0,2292.0,631,608,651,323.0,99.0,35,62,49.0,48.0,190.0,34.5,23.9
94,東影夏海,近畿クラブスフィーダ,544,64,179.0,90.0,7.0,50.3,1.41,1.0,0.0,1.0,0.0,32.0,0.5,133.0,0.0,1.0,8.0,1.3,15.0,6.0,4.0,53.3,14488,2287.0,40.0,11.0,394.0,392.0,400.0,362.0,404.0,387.0,339.0,304.0,85.0,68.0,1622.0,1513.0,394,381,407,327.0,95.0,46,25,17.0,54.0,122.0,46.4,-100.0
95,東拓巳,トヨタモビリティ東京スパークル,243,102,617.0,230.0,46.0,37.3,2.25,74.0,24.0,12.0,32.4,22.0,0.22,361.0,15.0,50.0,87.0,6.7,617.0,268.0,181.0,58.1,22429,3572.0,35.0,46.0,592.0,649.0,621.0,642.0,605.0,635.0,366.0,376.0,77.0,88.0,2261.0,2390.0,592,608,618,372.0,93.0,45,58,24.0,79.0,267.0,29.8,16.2
96,松下和暉,千葉ZELVA,190,71,552.0,233.0,56.0,42.2,3.28,33.0,9.0,7.0,27.3,18.0,0.25,237.0,15.0,58.0,39.0,4.3,437.0,224.0,106.0,63.4,16067,4045.0,20.0,37.0,418.0,458.0,424.0,446.0,453.0,470.0,282.0,287.0,65.0,73.0,1642.0,1734.0,449,449,475,296.0,83.0,30,44,41.0,33.0,266.0,32.1,6.1
97,松下正明,千葉ZELVA,624,83,528.0,227.0,54.0,43.0,2.73,58.0,18.0,10.0,31.0,26.0,0.31,253.0,4.0,22.0,40.0,3.4,523.0,262.0,117.0,61.3,19767,4678.0,22.0,50.0,540.0,582.0,515.0,571.0,566.0,603.0,266.0,258.0,54.0,68.0,1941.0,2082.0,589,563,610,276.0,74.0,31,57,36.0,52.0,257.0,32.8,13.8
98,松下祐太,長野GaRons,24,35,3.0,2.0,0.0,66.7,0.06,1.0,1.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,89.0,34.0,24.0,51.7,19762,4042.0,30.0,42.0,571.0,560.0,551.0,567.0,570.0,569.0,329.0,349.0,66.0,77.0,2087.0,2122.0,569,579,596,338.0,86.0,42,50,44.0,48.0,2.0,66.7,100.0
99,松原史典,警視庁フォートファイターズ,375,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,12353,1786.0,30.0,15.0,359.0,337.0,355.0,327.0,348.0,334.0,148.0,127.0,27.0,27.0,1237.0,1152.0,356,349,352,140.0,31.0,33,20,33.0,20.0,0.0,,
100,松枝寿明,トヨタモビリティ東京スパークル,198,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7221,1556.0,11.0,16.0,191.0,214.0,202.0,222.0,194.0,217.0,140.0,154.0,17.0,15.0,744.0,822.0,191,213,205,154.0,16.0,15,19,3.0,31.0,0.0,,
101,松田蓮,福岡ウイニングスピリッツ,50,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1672,160.0,0.0,6.0,36.0,50.0,35.0,50.0,34.0,50.0,0.0,0.0,0.0,0.0,105.0,150.0,37,42,40,0.0,0.0,0,6,0.0,6.0,0.0,,
102,板橋健之,千葉ZELVA,130,62,18.0,7.0,2.0,38.9,0.11,0.0,0.0,0.0,,5.0,0.08,148.0,7.0,11.0,22.0,6.6,2.0,0.0,0.0,0.0,21477,5113.0,21.0,57.0,570.0,638.0,565.0,613.0,606.0,648.0,329.0,338.0,76.0,88.0,2146.0,2325.0,629,609,655,348.0,99.0,33,65,49.0,49.0,19.0,27.8,
103,枡富滉,クボタスピアーズ,286,89,565.0,265.0,48.0,46.9,2.98,71.0,32.0,13.0,45.1,35.0,0.39,328.0,5.0,23.0,56.0,4.0,632.0,373.0,114.0,68.0,21752,5523.0,61.0,17.0,638.0,539.0,618.0,583.0,638.0,580.0,241.0,213.0,58.0,45.0,2193.0,1960.0,542,603,617,234.0,63.0,67,25,48.0,44.0,305.0,38.4,26.8
104,柳川大知,東京ヴェルディ,120,44,75.0,38.0,5.0,50.7,0.86,14.0,4.0,3.0,28.6,2.0,0.05,97.0,3.0,23.0,15.0,1.0,3.0,2.0,0.0,66.7,19882,3145.0,23.0,49.0,527.0,562.0,508.0,545.0,502.0,565.0,239.0,255.0,72.0,66.0,1848.0,1993.0,557,526,551,260.0,79.0,33,55,60.0,28.0,43.0,44.0,7.1
105,柴田康平,トヨタ自動車サンホークス,125,5,7.0,2.0,0.0,28.6,0.4,0.0,0.0,0.0,,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,20664,4677.0,60.0,15.0,616.0,542.0,633.0,532.0,607.0,551.0,290.0,273.0,117.0,110.0,2263.0,2008.0,543,578,560,276.0,130.0,69,27,59.0,37.0,2.0,28.6,
106,柿沼大貴,東京ヴェルディ,368,57,8.0,4.0,0.0,50.0,0.07,0.0,0.0,0.0,,7.0,0.12,236.0,12.0,15.0,61.0,10.0,0.0,0.0,0.0,,13462,2194.0,18.0,30.0,362.0,375.0,354.0,347.0,334.0,386.0,182.0,187.0,52.0,52.0,1284.0,1347.0,369,349,367,199.0,58.0,25,35,43.0,17.0,23.0,50.0,
107,森一輝,トヨタモビリティ東京スパークル,360,52,156.0,79.0,16.0,50.6,1.52,0.0,0.0,0.0,,19.0,0.37,167.0,2.0,6.0,45.0,7.0,27.0,8.0,10.0,48.1,12589,1689.0,21.0,24.0,326.0,362.0,362.0,343.0,331.0,347.0,242.0,253.0,60.0,73.0,1321.0,1378.0,330,329,337,241.0,77.0,28,33,15.0,46.0,100.0,40.4,
108,楠本竜也,近畿クラブスフィーダ,135,18,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,22.0,2.0,1.0,5.0,13.6,24.0,9.0,6.0,50.0,4213,485.0,11.0,4.0,120.0,127.0,118.0,100.0,124.0,115.0,122.0,101.0,15.0,9.0,499.0,452.0,129,113,130,110.0,15.0,13,8,17.0,4.0,2.0,,
109,槌尾健,東京ヴェルディ,280,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8021,1266.0,7.0,23.0,220.0,241.0,197.0,237.0,205.0,229.0,108.0,113.0,42.0,44.0,772.0,864.0,246,219,223,111.0,49.0,12,26,19.0,19.0,0.0,,
110,橋本大海,千葉ZELVA,108,98,251.0,112.0,23.0,44.6,1.14,0.0,0.0,0.0,,76.0,0.78,327.0,15.0,66.0,71.0,5.0,27.0,15.0,4.0,63.0,22300,5313.0,24.0,57.0,595.0,658.0,591.0,637.0,631.0,670.0,329.0,338.0,76.0,88.0,2222.0,2391.0,653,634,675,348.0,99.0,36,65,49.0,52.0,203.0,35.5,
111,檀上正健,奈良ドリーマーズ,190,28,78.0,40.0,4.0,51.3,1.43,0.0,0.0,0.0,,13.0,0.46,85.0,1.0,1.0,12.0,4.4,4.0,2.0,1.0,62.5,15388,3896.0,40.0,17.0,453.0,394.0,477.0,420.0,465.0,450.0,248.0,265.0,83.0,75.0,1726.0,1604.0,416,446,472,266.0,88.0,48,26,57.0,17.0,54.0,46.2,
112,武田大直,近畿クラブスフィーダ,63,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2408,208.0,5.0,4.0,69.0,67.0,68.0,58.0,64.0,75.0,45.0,43.0,16.0,14.0,262.0,257.0,74,63,76,41.0,17.0,6,6,3.0,9.0,0.0,,
113,永瀬壮人,近畿クラブスフィーダ,252,19,40.0,15.0,5.0,37.5,0.79,2.0,1.0,0.0,50.0,0.0,0.0,36.0,2.0,13.0,14.0,6.2,65.0,35.0,13.0,63.8,7278,1529.0,8.0,19.0,191.0,218.0,190.0,195.0,200.0,220.0,156.0,166.0,15.0,12.0,752.0,811.0,209,195,213,155.0,15.0,13,22,16.0,19.0,17.0,25.0,50.0
114,江崎闘愛,奈良ドリーマーズ,300,58,468.0,206.0,44.0,44.0,3.55,171.0,71.0,24.0,41.5,24.0,0.41,205.0,12.0,44.0,42.0,5.6,1.0,0.0,0.0,0.0,20719,4248.0,48.0,27.0,589.0,536.0,590.0,563.0,614.0,562.0,361.0,372.0,100.0,84.0,2254.0,2117.0,564,566,609,371.0,99.0,59,39,74.0,24.0,242.0,34.6,27.5
115,江川晃司,東京ヴェルディ,180,13,93.0,36.0,17.0,38.7,2.77,33.0,8.0,12.0,24.2,5.0,0.38,33.0,2.0,9.0,9.0,6.1,4.0,3.0,0.0,75.0,12305,1866.0,8.0,37.0,334.0,361.0,307.0,345.0,308.0,357.0,189.0,212.0,51.0,59.0,1189.0,1334.0,370,327,345,206.0,63.0,17,41,36.0,22.0,43.0,20.4,-12.1
116,池田正一,トヨタモビリティ東京スパークル,69,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2387,542.0,2.0,7.0,52.0,75.0,57.0,75.0,65.0,75.0,30.0,28.0,17.0,15.0,221.0,268.0,58,66,68,31.0,16.0,3,8,0.0,11.0,0.0,,
117,河西敦司,警視庁フォートファイターズ,360,20,91.0,32.0,8.0,35.2,1.6,5.0,1.0,0.0,20.0,10.0,0.5,62.0,1.0,3.0,8.0,3.6,83.0,34.0,22.0,54.2,19536,3413.0,48.0,24.0,578.0,528.0,562.0,546.0,583.0,521.0,313.0,298.0,65.0,71.0,2101.0,1964.0,563,566,565,327.0,77.0,56,34,57.0,33.0,43.0,26.4,20.0
118,沼口勇斗,東京ヴェルディ,210,66,233.0,82.0,26.0,35.2,1.24,16.0,1.0,3.0,6.2,15.0,0.23,184.0,5.0,11.0,37.0,6.2,310.0,111.0,82.0,49.0,17706,2901.0,21.0,42.0,476.0,495.0,467.0,458.0,449.0,495.0,215.0,237.0,52.0,52.0,1659.0,1737.0,491,461,478,241.0,58.0,30,47,52.0,25.0,102.0,24.0,-12.5
119,津崎智之,クボタスピアーズ,26,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1530,370.0,6.0,0.0,50.0,44.0,48.0,42.0,48.0,44.0,50.0,40.0,0.0,0.0,196.0,170.0,45,48,45,46.0,0.0,6,2,8.0,0.0,0.0,,
120,浅川眞希,トヨタモビリティ東京スパークル,50,70,502.0,206.0,46.0,41.0,2.94,154.0,64.0,20.0,41.6,9.0,0.13,206.0,2.0,16.0,41.0,4.0,7.0,2.0,2.0,42.9,20821,3270.0,33.0,42.0,554.0,599.0,587.0,592.0,561.0,585.0,336.0,348.0,60.0,73.0,2098.0,2197.0,553,568,575,341.0,77.0,42,53,24.0,71.0,217.0,31.9,28.6
121,浅田潮,長野GaRons,135,94,407.0,158.0,35.0,38.8,1.68,102.0,42.0,16.0,41.2,36.0,0.38,308.0,2.0,13.0,59.0,4.4,599.0,223.0,160.0,50.6,22187,4352.0,34.0,47.0,636.0,632.0,622.0,637.0,643.0,646.0,379.0,389.0,75.0,92.0,2355.0,2396.0,644,650,679,386.0,99.0,47,57,44.0,60.0,196.0,30.2,25.5
122,浅野晶,千葉ZELVA,18,13,24.0,10.0,1.0,41.7,0.77,2.0,2.0,0.0,100.0,0.0,0.0,18.0,0.0,5.0,3.0,-2.8,33.0,15.0,8.0,57.6,14834,4174.0,19.0,35.0,385.0,438.0,402.0,417.0,410.0,435.0,213.0,220.0,63.0,58.0,1473.0,1568.0,438,422,442,222.0,73.0,27,40,37.0,30.0,10.0,37.5,100.0
123,渡辺周馬,東京ヴェルディ,114,69,549.0,233.0,37.0,42.4,3.38,175.0,67.0,21.0,38.3,16.0,0.23,248.0,7.0,9.0,44.0,6.4,82.0,34.0,28.0,58.5,15770,2627.0,19.0,38.0,433.0,450.0,433.0,415.0,401.0,452.0,196.0,213.0,54.0,50.0,1517.0,1580.0,450,429,435,217.0,62.0,27,43,53.0,17.0,256.0,35.7,26.3
124,渡邊徹,奈良ドリーマーズ,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1539,530.0,6.0,0.0,50.0,30.0,50.0,39.0,52.0,55.0,26.0,24.0,0.0,0.0,178.0,148.0,45,42,55,31.0,0.0,6,1,7.0,0.0,0.0,,
125,渡邊慎之介,クボタスピアーズ,399,51,212.0,89.0,19.0,42.0,1.75,26.0,10.0,7.0,38.5,16.0,0.31,218.0,10.0,10.0,52.0,9.4,337.0,180.0,80.0,65.3,16285,3814.0,42.0,15.0,467.0,372.0,442.0,422.0,458.0,406.0,167.0,163.0,55.0,50.0,1589.0,1413.0,381,428,429,171.0,62.0,48,20,34.0,34.0,115.0,33.0,11.5
126,渡部テヴィン勇人,東京ヴェルディ,180,24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,16.0,0.0,0.0,3.0,4.7,5.0,3.0,0.0,60.0,8593,1451.0,11.0,19.0,221.0,228.0,209.0,213.0,201.0,234.0,130.0,139.0,43.0,37.0,804.0,851.0,226,204,223,144.0,44.0,17,22,28.0,11.0,0.0,,
127,瀧内佑一,千葉ZELVA,266,20,26.0,12.0,1.0,46.2,0.6,0.0,0.0,0.0,,4.0,0.2,39.0,1.0,5.0,4.0,1.9,1.0,0.0,0.0,0.0,11629,2846.0,13.0,29.0,306.0,343.0,315.0,333.0,340.0,349.0,172.0,170.0,28.0,40.0,1161.0,1235.0,341,331,353,180.0,41.0,19,33,20.0,32.0,17.0,42.3,
128,瀧川侑真,クボタスピアーズ,168,55,238.0,105.0,22.0,44.1,1.91,33.0,18.0,4.0,54.5,11.0,0.2,168.0,5.0,35.0,24.0,1.3,121.0,54.0,31.0,57.4,17922,4724.0,44.0,19.0,510.0,422.0,488.0,473.0,504.0,453.0,192.0,184.0,70.0,60.0,1764.0,1592.0,428,480,479,198.0,78.0,51,25,42.0,34.0,121.0,34.9,42.4
129,瀬利純樹,福岡ウイニングスピリッツ,4,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,40.0,1533,300.0,3.0,3.0,47.0,36.0,42.0,48.0,44.0,50.0,25.0,16.0,0.0,0.0,158.0,150.0,44,45,47,22.0,0.0,3,4,7.0,0.0,0.0,0.0,
130,熊谷勇人,東京ヴェルディ,297,47,19.0,12.0,2.0,63.2,0.26,0.0,0.0,0.0,,10.0,0.21,129.0,2.0,15.0,25.0,3.5,3.0,0.0,1.0,16.7,22354,3830.0,24.0,57.0,598.0,643.0,578.0,609.0,566.0,640.0,265.0,279.0,81.0,81.0,2088.0,2252.0,633,598,617,286.0,93.0,35,64,68.0,31.0,24.0,52.6,
131,熊谷航,近畿クラブスフィーダ,576,51,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,31.0,0.0,1.0,2.0,0.8,162.0,82.0,20.0,56.8,13145,2473.0,28.0,20.0,358.0,362.0,345.0,353.0,376.0,366.0,277.0,260.0,57.0,41.0,1413.0,1382.0,355,343,370,264.0,63.0,34,30,21.0,43.0,0.0,,
132,片野坂拓人,奈良ドリーマーズ,416,99,453.0,202.0,39.0,44.6,2.04,5.0,1.0,1.0,20.0,19.0,0.19,366.0,8.0,18.0,81.0,6.5,693.0,376.0,158.0,65.7,21578,4928.0,49.0,29.0,614.0,560.0,616.0,592.0,641.0,583.0,356.0,373.0,110.0,99.0,2337.0,2207.0,590,600,637,367.0,115.0,61,41,70.0,32.0,229.0,36.0,0.0
133,田中伸哉,クボタスピアーズ,459,43,2.0,1.0,0.0,50.0,0.02,0.0,0.0,0.0,,0.0,0.0,54.0,0.0,0.0,14.0,6.5,43.0,17.0,8.0,48.8,22617,5723.0,62.0,19.0,663.0,554.0,639.0,608.0,663.0,600.0,267.0,241.0,70.0,60.0,2302.0,2063.0,560,627,638,264.0,78.0,69,28,53.0,44.0,1.0,50.0,
