Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,TotalSet
千葉ZELVA,3,3,25,25,22,25,,97.0,97.0,51.0,7.0,52.6,12.75,13.0,3.0,4.0,23.1,14.0,3.5,96.0,7.0,18.0,28.0,9.9,66.0,29.0,15.0,55.3,3.0,25,近畿クラブスフィーダ,1,0,18,18,25,22,,83.0,111,45,9,40.5,11.25,13,5,4,38.5,4,1.00,84,6,15,19,8.3,76,21.0,22.0,42.1,1.0,28,808,2023-01-08,大阪府,近畿大学記念会館,150.0,12:00,14:43,2:43,塚本健,吉川耕平,佐伯昌昭,中野絵里子,4
東京ヴェルディ,3,3,25,27,25,,,77.0,97.0,46.0,5.0,47.4,15.33,13.0,3.0,1.0,23.1,6.0,2.0,75.0,1.0,8.0,23.0,6.3,60.0,24.0,14.0,51.7,0.0,24,長野GaRons,0,0,20,25,22,,,67.0,106,44,14,41.5,14.67,20,8,5,40.0,8,2.67,69,2,9,20,6.9,67,27.0,16.0,52.2,1.0,13,809,2023-01-08,大阪府,近畿大学記念会館,70.0,14:25,15:46,1:21,塚本健,八木俊樹,黒木恭平,中川正樹,3
長野GaRons,0,0,20,25,22,,,67.0,106.0,44.0,14.0,41.5,14.67,20.0,8.0,5.0,40.0,8.0,2.67,69.0,2.0,9.0,20.0,6.9,67.0,27.0,16.0,52.2,1.0,13,東京ヴェルディ,3,3,25,27,25,,,77.0,97,46,5,47.4,15.33,13,3,1,23.1,6,2.00,75,1,8,23,6.3,60,24.0,14.0,51.7,0.0,24,809,2023-01-08,大阪府,近畿大学記念会館,70.0,14:25,15:46,1:21,塚本健,八木俊樹,黒木恭平,中川正樹,3
奈良ドリーマーズ,3,2,22,25,25,20,15,107.0,134.0,56.0,14.0,41.8,11.2,14.0,4.0,3.0,28.6,14.0,2.8,106.0,2.0,17.0,23.0,3.3,81.0,50.0,13.0,69.8,1.0,35,長野GaRons,2,1,25,21,22,25,9,102.0,132,53,12,40.2,10.60,34,16,4,47.1,12,2.40,103,5,20,15,3.6,89,38.0,26.0,57.3,3.0,32,805,2023-01-07,奈良県,田原本中央体育館,150.0,13:00,15:03,2:03,高橋憲太郎,奥田真弓,宮田裕記,的場早紀,5
長野GaRons,2,1,25,21,22,25,9,102.0,132.0,53.0,12.0,40.2,10.6,34.0,16.0,4.0,47.1,12.0,2.4,103.0,5.0,20.0,15.0,3.6,89.0,38.0,26.0,57.3,3.0,32,奈良ドリーマーズ,3,2,22,25,25,20,15,107.0,134,56,14,41.8,11.20,14,4,3,28.6,14,2.80,106,2,17,23,3.3,81,50.0,13.0,69.8,1.0,35,805,2023-01-07,奈良県,田原本中央体育館,150.0,13:00,15:03,2:03,高橋憲太郎,奥田真弓,宮田裕記,的場早紀,5
奈良ドリーマーズ,3,3,25,25,22,25,,97.0,106.0,51.0,9.0,48.1,12.75,15.0,7.0,3.0,46.7,9.0,2.25,96.0,3.0,18.0,21.0,3.9,71.0,35.0,21.0,64.1,7.0,34,福岡ウイニングスピリッツ,1,0,21,23,25,19,,88.0,116,48,11,41.4,12.00,20,9,1,45.0,5,1.25,89,1,18,14,0.0,78,29.0,25.0,53.2,5.0,34,810,2023-01-08,奈良県,田原本中央体育館,185.0,13:00,14:41,1:41,高橋憲太郎,上村英紀,奥田真弓,田中清,4
福岡ウイニングスピリッツ,1,0,21,23,25,19,,88.0,116.0,48.0,11.0,41.4,12.0,20.0,9.0,1.0,45.0,5.0,1.25,89.0,1.0,18.0,14.0,0.0,78.0,29.0,25.0,53.2,5.0,34,奈良ドリーマーズ,3,3,25,25,22,25,,97.0,106,51,9,48.1,12.75,15,7,3,46.7,9,2.25,96,3,18,21,3.9,71,35.0,21.0,64.1,7.0,34,810,2023-01-08,奈良県,田原本中央体育館,185.0,13:00,14:41,1:41,高橋憲太郎,上村英紀,奥田真弓,田中清,4
千葉ZELVA,1,0,25,18,27,20,,90.0,129.0,54.0,18.0,41.9,13.5,17.0,2.0,7.0,11.8,10.0,2.5,91.0,4.0,19.0,16.0,3.6,88.0,29.0,34.0,52.3,3.0,22,長野GaRons,3,3,20,25,29,25,,99.0,116,49,7,42.2,12.25,27,9,4,33.3,7,1.75,98,3,9,23,6.6,70,27.0,25.0,56.4,6.0,40,811,2023-01-09,大阪府,近畿大学記念会館,90.0,10:00,11:53,1:53,田野昭彦,佐伯昌昭,渡邉恵美,和佐田信行,4
長野GaRons,3,3,20,25,29,25,,99.0,116.0,49.0,7.0,42.2,12.25,27.0,9.0,4.0,33.3,7.0,1.75,98.0,3.0,9.0,23.0,6.6,70.0,27.0,25.0,56.4,6.0,40,千葉ZELVA,1,0,25,18,27,20,,90.0,129,54,18,41.9,13.50,17,2,7,11.8,10,2.50,91,4,19,16,3.6,88,29.0,34.0,52.3,3.0,22,811,2023-01-09,大阪府,近畿大学記念会館,90.0,10:00,11:53,1:53,田野昭彦,佐伯昌昭,渡邉恵美,和佐田信行,4
東京ヴェルディ,3,3,25,25,25,,,75.0,71.0,35.0,5.0,49.3,11.67,12.0,4.0,2.0,33.3,18.0,6.0,74.0,2.0,4.0,16.0,6.8,36.0,20.0,9.0,68.1,1.0,20,福岡ウイニングスピリッツ,0,0,11,14,22,,,47.0,102,29,7,28.4,9.67,19,2,3,10.5,6,2.00,48,2,12,5,0.5,70,40.0,12.0,65.7,1.0,10,812,2023-01-09,大阪府,近畿大学記念会館,110.0,12:35,13:40,1:05,塚本健,黒田拓也,小寺晃平,三瀧翔平,3
福岡ウイニングスピリッツ,0,0,11,14,22,,,47.0,102.0,29.0,7.0,28.4,9.67,19.0,2.0,3.0,10.5,6.0,2.0,48.0,2.0,12.0,5.0,0.5,70.0,40.0,12.0,65.7,1.0,10,東京ヴェルディ,3,3,25,25,25,,,75.0,71,35,5,49.3,11.67,12,4,2,33.3,18,6.00,74,2,4,16,6.8,36,20.0,9.0,68.1,1.0,20,812,2023-01-09,大阪府,近畿大学記念会館,110.0,12:35,13:40,1:05,塚本健,黒田拓也,小寺晃平,三瀧翔平,3
近畿クラブスフィーダ,1,0,25,23,22,20,,90.0,117.0,53.0,14.0,45.3,13.25,16.0,6.0,1.0,37.5,5.0,1.25,91.0,5.0,18.0,22.0,6.6,78.0,34.0,28.0,61.5,1.0,27,奈良ドリーマーズ,3,3,22,25,25,25,,97.0,99,51,6,51.5,12.75,10,4,0,40.0,10,2.50,96,3,15,16,3.4,72,22.0,24.0,47.2,6.0,33,813,2023-01-09,大阪府,近畿大学記念会館,150.0,14:20,16:05,1:45,塚本健,山口岳夫,吉川耕平,中野絵里子,4
奈良ドリーマーズ,3,3,22,25,25,25,,97.0,99.0,51.0,6.0,51.5,12.75,10.0,4.0,0.0,40.0,10.0,2.5,96.0,3.0,15.0,16.0,3.4,72.0,22.0,24.0,47.2,6.0,33,近畿クラブスフィーダ,1,0,25,23,22,20,,90.0,117,53,14,45.3,13.25,16,6,1,37.5,5,1.25,91,5,18,22,6.6,78,34.0,28.0,61.5,1.0,27,813,2023-01-09,大阪府,近畿大学記念会館,150.0,14:20,16:05,1:45,塚本健,山口岳夫,吉川耕平,中野絵里子,4
長野GaRons,3,3,25,25,22,25,,97.0,118.0,52.0,7.0,44.1,13.0,28.0,9.0,4.0,32.1,15.0,3.75,96.0,1.0,7.0,12.0,2.3,68.0,35.0,16.0,63.2,3.0,29,警視庁フォートファイターズ,1,0,23,13,25,23,,84.0,136,60,13,44.1,15.00,28,11,6,39.3,3,0.75,85,4,13,17,5.9,89,54.0,22.0,73.0,3.0,17,814,2023-01-14,長野県,須坂市市民体育館,290.0,13:00,14:53,1:53,三見洋子,待井広光,北條龍司,小山昇,4
警視庁フォートファイターズ,1,0,23,13,25,23,,84.0,136.0,60.0,13.0,44.1,15.0,28.0,11.0,6.0,39.3,3.0,0.75,85.0,4.0,13.0,17.0,5.9,89.0,54.0,22.0,73.0,3.0,17,長野GaRons,3,3,25,25,22,25,,97.0,118,52,7,44.1,13.00,28,9,4,32.1,15,3.75,96,1,7,12,2.3,68,35.0,16.0,63.2,3.0,29,814,2023-01-14,長野県,須坂市市民体育館,290.0,13:00,14:53,1:53,三見洋子,待井広光,北條龍司,小山昇,4
近畿クラブスフィーダ,3,3,21,25,25,25,,96.0,130.0,70.0,7.0,53.8,17.5,28.0,16.0,4.0,57.1,2.0,0.5,95.0,3.0,9.0,11.0,3.7,76.0,55.0,10.0,78.9,5.0,21,トヨタモビリティ東京スパークル,1,0,25,19,20,22,,86.0,127,55,10,43.3,13.75,16,8,2,50.0,8,2.00,87,2,11,9,1.7,83,47.0,25.0,71.7,0.0,21,815,2023-01-14,長野県,須坂市市民体育館,170.0,16:15,17:54,1:39,三見洋子,立花法真沙,北原良太,橋詰清美,4
トヨタモビリティ東京スパークル,1,0,25,19,20,22,,86.0,127.0,55.0,10.0,43.3,13.75,16.0,8.0,2.0,50.0,8.0,2.0,87.0,2.0,11.0,9.0,1.7,83.0,47.0,25.0,71.7,0.0,21,近畿クラブスフィーダ,3,3,21,25,25,25,,96.0,130,70,7,53.8,17.50,28,16,4,57.1,2,0.50,95,3,9,11,3.7,76,55.0,10.0,78.9,5.0,21,815,2023-01-14,長野県,須坂市市民体育館,170.0,16:15,17:54,1:39,三見洋子,立花法真沙,北原良太,橋詰清美,4
長野GaRons,2,1,23,20,25,25,9,102.0,123.0,60.0,8.0,48.8,12.0,28.0,18.0,1.0,64.3,14.0,2.8,103.0,6.0,10.0,16.0,7.3,94.0,44.0,17.0,55.9,2.0,22,近畿クラブスフィーダ,3,2,25,25,22,19,15,106.0,156,76,8,48.7,15.20,29,17,0,58.6,7,1.40,105,3,11,30,7.4,92,51.0,20.0,66.3,3.0,20,819,2023-01-15,長野県,須坂市市民体育館,240.0,11:00,13:05,2:05,三見洋子,待井広光,北條龍司,穂苅みずき,5
近畿クラブスフィーダ,3,2,25,25,22,19,15,106.0,156.0,76.0,8.0,48.7,15.2,29.0,17.0,0.0,58.6,7.0,1.4,105.0,3.0,11.0,30.0,7.4,92.0,51.0,20.0,66.3,3.0,20,長野GaRons,2,1,23,20,25,25,9,102.0,123,60,8,48.8,12.00,28,18,1,64.3,14,2.80,103,6,10,16,7.3,94,44.0,17.0,55.9,2.0,22,819,2023-01-15,長野県,須坂市市民体育館,240.0,11:00,13:05,2:05,三見洋子,待井広光,北條龍司,穂苅みずき,5
警視庁フォートファイターズ,3,3,25,27,25,25,,102.0,147.0,53.0,17.0,36.1,13.25,37.0,14.0,6.0,37.8,16.0,4.0,101.0,2.0,12.0,21.0,4.2,75.0,48.0,14.0,73.3,2.0,31,トヨタモビリティ東京スパークル,1,0,27,25,19,17,,88.0,151,48,15,31.8,12.00,15,4,6,26.7,7,1.75,89,2,12,13,2.5,87,50.0,15.0,66.1,4.0,31,820,2023-01-15,長野県,須坂市市民体育館,190.0,14:20,16:09,1:49,三見洋子,立花法真沙,北原良太,片平知之,4
トヨタモビリティ東京スパークル,1,0,27,25,19,17,,88.0,151.0,48.0,15.0,31.8,12.0,15.0,4.0,6.0,26.7,7.0,1.75,89.0,2.0,12.0,13.0,2.5,87.0,50.0,15.0,66.1,4.0,31,警視庁フォートファイターズ,3,3,25,27,25,25,,102.0,147,53,17,36.1,13.25,37,14,6,37.8,16,4.00,101,2,12,21,4.2,75,48.0,14.0,73.3,2.0,31,820,2023-01-15,長野県,須坂市市民体育館,190.0,14:20,16:09,1:49,三見洋子,立花法真沙,北原良太,片平知之,4
クボタスピアーズ,3,2,23,22,25,25,15,110.0,122.0,59.0,8.0,48.4,11.8,20.0,9.0,4.0,45.0,12.0,2.4,110.0,4.0,16.0,27.0,6.1,84.0,37.0,15.0,53.0,7.0,35,奈良ドリーマーズ,2,1,25,25,22,21,10,103.0,133,61,15,45.9,12.20,20,7,3,35.0,8,1.60,103,3,16,31,6.6,92,35.0,28.0,53.3,4.0,31,816,2023-01-14,大阪府,住吉スポーツセンター,400.0,13:00,15:10,2:10,石井洋壮,高木智記,佐伯昌昭,加藤純司,5
奈良ドリーマーズ,2,1,25,25,22,21,10,103.0,133.0,61.0,15.0,45.9,12.2,20.0,7.0,3.0,35.0,8.0,1.6,103.0,3.0,16.0,31.0,6.6,92.0,35.0,28.0,53.3,4.0,31,クボタスピアーズ,3,2,23,22,25,25,15,110.0,122,59,8,48.4,11.80,20,9,4,45.0,12,2.40,110,4,16,27,6.1,84,37.0,15.0,53.0,7.0,35,816,2023-01-14,大阪府,住吉スポーツセンター,400.0,13:00,15:10,2:10,石井洋壮,高木智記,佐伯昌昭,加藤純司,5
クボタスピアーズ,0,0,20,24,21,,,65.0,80.0,39.0,5.0,48.8,13.0,10.0,5.0,1.0,50.0,4.0,1.33,67.0,0.0,10.0,13.0,1.1,60.0,30.0,12.0,60.0,4.0,22,奈良ドリーマーズ,3,3,25,26,25,,,76.0,93,40,7,43.0,13.33,23,9,3,39.1,12,4.00,74,5,11,16,8.4,57,31.0,13.0,65.8,4.0,19,821,2023-01-15,大阪府,住吉スポーツセンター,510.0,13:00,14:20,1:20,石井洋壮,黒田拓也,吉川耕平,今井傳悦,3
奈良ドリーマーズ,3,3,25,26,25,,,76.0,93.0,40.0,7.0,43.0,13.33,23.0,9.0,3.0,39.1,12.0,4.0,74.0,5.0,11.0,16.0,8.4,57.0,31.0,13.0,65.8,4.0,19,クボタスピアーズ,0,0,20,24,21,,,65.0,80,39,5,48.8,13.00,10,5,1,50.0,4,1.33,67,0,10,13,1.1,60,30.0,12.0,60.0,4.0,22,821,2023-01-15,大阪府,住吉スポーツセンター,510.0,13:00,14:20,1:20,石井洋壮,黒田拓也,吉川耕平,今井傳悦,3
福岡ウイニングスピリッツ,1,0,18,25,25,29,,97.0,138.0,60.0,9.0,43.5,15.0,23.0,10.0,4.0,43.5,6.0,1.5,98.0,4.0,22.0,20.0,3.6,80.0,44.0,18.0,66.2,2.0,27,千葉ZELVA,3,3,25,19,27,31,,102.0,127,53,8,41.7,13.25,12,4,2,33.3,11,2.75,101,5,17,17,5.0,74,41.0,11.0,62.8,2.0,33,817,2023-01-14,福岡県,田川市総合体育館,250.0,13:00,14:54,1:54,加治健男,田中将士,福本信太郎,賀来愛実,4
千葉ZELVA,3,3,25,19,27,31,,102.0,127.0,53.0,8.0,41.7,13.25,12.0,4.0,2.0,33.3,11.0,2.75,101.0,5.0,17.0,17.0,5.0,74.0,41.0,11.0,62.8,2.0,33,福岡ウイニングスピリッツ,1,0,18,25,25,29,,97.0,138,60,9,43.5,15.00,23,10,4,43.5,6,1.50,98,4,22,20,3.6,80,44.0,18.0,66.2,2.0,27,817,2023-01-14,福岡県,田川市総合体育館,250.0,13:00,14:54,1:54,加治健男,田中将士,福本信太郎,賀来愛実,4
トヨタ自動車サンホークス,3,3,31,25,25,,,81.0,111.0,52.0,9.0,46.8,17.33,8.0,4.0,1.0,50.0,4.0,1.33,79.0,5.0,7.0,23.0,11.4,68.0,35.0,25.0,69.9,5.0,20,東京ヴェルディ,0,0,29,21,23,,,73.0,101,38,8,37.6,12.67,11,6,2,54.5,11,3.67,75,3,6,6,4.0,70,20.0,24.0,45.7,6.0,21,818,2023-01-14,福岡県,田川市総合体育館,250.0,15:42,17:05,1:23,加治健男,坂口美華,須藤義宏,青栁遥,3
東京ヴェルディ,0,0,29,21,23,,,73.0,101.0,38.0,8.0,37.6,12.67,11.0,6.0,2.0,54.5,11.0,3.67,75.0,3.0,6.0,6.0,4.0,70.0,20.0,24.0,45.7,6.0,21,トヨタ自動車サンホークス,3,3,31,25,25,,,81.0,111,52,9,46.8,17.33,8,4,1,50.0,4,1.33,79,5,7,23,11.4,68,35.0,25.0,69.9,5.0,20,818,2023-01-14,福岡県,田川市総合体育館,250.0,15:42,17:05,1:23,加治健男,坂口美華,須藤義宏,青栁遥,3
福岡ウイニングスピリッツ,3,2,23,25,25,21,15,109.0,129.0,73.0,7.0,56.6,14.6,44.0,22.0,3.0,50.0,7.0,1.4,108.0,5.0,13.0,21.0,6.5,92.0,47.0,18.0,60.9,2.0,24,トヨタ自動車サンホークス,2,1,25,21,21,25,7,99.0,139,64,13,46.0,12.80,12,3,1,25.0,4,0.80,100,9,6,20,12.5,94,43.0,26.0,59.6,5.0,22,822,2023-01-15,福岡県,田川市総合体育館,250.0,12:00,13:55,1:55,加治健男,坂口美華,田中将士,賀来愛実,5
トヨタ自動車サンホークス,2,1,25,21,21,25,7,99.0,139.0,64.0,13.0,46.0,12.8,12.0,3.0,1.0,25.0,4.0,0.8,100.0,9.0,6.0,20.0,12.5,94.0,43.0,26.0,59.6,5.0,22,福岡ウイニングスピリッツ,3,2,23,25,25,21,15,109.0,129,73,7,56.6,14.60,44,22,3,50.0,7,1.40,108,5,13,21,6.5,92,47.0,18.0,60.9,2.0,24,822,2023-01-15,福岡県,田川市総合体育館,250.0,12:00,13:55,1:55,加治健男,坂口美華,田中将士,賀来愛実,5
東京ヴェルディ,0,0,20,24,22,,,66.0,81.0,37.0,5.0,45.7,12.33,13.0,8.0,0.0,61.5,7.0,2.33,68.0,4.0,6.0,15.0,9.2,58.0,23.0,16.0,53.4,6.0,18,千葉ZELVA,3,3,25,26,25,,,76.0,85,45,4,52.9,15.00,9,4,2,44.4,7,2.33,73,7,10,17,12.0,59,32.0,11.0,63.6,4.0,17,823,2023-01-15,福岡県,田川市総合体育館,200.0,14:45,16:00,1:15,加治健男,福本信太郎,須藤義宏,青栁遥,3
千葉ZELVA,3,3,25,26,25,,,76.0,85.0,45.0,4.0,52.9,15.0,9.0,4.0,2.0,44.4,7.0,2.33,73.0,7.0,10.0,17.0,12.0,59.0,32.0,11.0,63.6,4.0,17,東京ヴェルディ,0,0,20,24,22,,,66.0,81,37,5,45.7,12.33,13,8,0,61.5,7,2.33,68,4,6,15,9.2,58,23.0,16.0,53.4,6.0,18,823,2023-01-15,福岡県,田川市総合体育館,200.0,14:45,16:00,1:15,加治健男,福本信太郎,須藤義宏,青栁遥,3
千葉ZELVA,1,0,24,26,25,28,,103.0,146.0,67.0,10.0,45.9,16.75,5.0,2.0,1.0,40.0,10.0,2.5,104.0,8.0,18.0,17.0,7.5,97.0,70.0,10.0,77.3,7.0,18,トヨタモビリティ東京スパークル,3,3,26,28,23,30,,107.0,129,64,8,49.6,16.00,20,6,2,30.0,6,1.50,106,2,9,15,3.3,83,48.0,13.0,65.7,1.0,35,824,2023-01-21,千葉県,千葉公園スポーツ施設体育館,285.0,13:00,14:58,1:58,酒出修,梅北将大,池畑翔,藤崎英珠芳,4
トヨタモビリティ東京スパークル,3,3,26,28,23,30,,107.0,129.0,64.0,8.0,49.6,16.0,20.0,6.0,2.0,30.0,6.0,1.5,106.0,2.0,9.0,15.0,3.3,83.0,48.0,13.0,65.7,1.0,35,千葉ZELVA,1,0,24,26,25,28,,103.0,146,67,10,45.9,16.75,5,2,1,40.0,10,2.50,104,8,18,17,7.5,97,70.0,10.0,77.3,7.0,18,824,2023-01-21,千葉県,千葉公園スポーツ施設体育館,285.0,13:00,14:58,1:58,酒出修,梅北将大,池畑翔,藤崎英珠芳,4
千葉ZELVA,0,0,9,19,22,,,50.0,86.0,35.0,13.0,40.7,11.67,9.0,4.0,0.0,44.4,3.0,1.0,52.0,1.0,7.0,4.0,0.5,65.0,41.0,9.0,70.0,1.0,11,クボタスピアーズ,3,3,25,25,25,,,75.0,73,42,3,57.5,14.00,16,12,0,75.0,7,2.33,73,5,7,11,8.2,45,28.0,12.0,75.6,1.0,21,829,2023-01-22,千葉県,千葉公園スポーツ施設体育館,289.0,13:00,14:09,1:09,酒出修,笈川博彰,小林友香,緑川靖,3
クボタスピアーズ,3,3,25,25,25,,,75.0,73.0,42.0,3.0,57.5,14.0,16.0,12.0,0.0,75.0,7.0,2.33,73.0,5.0,7.0,11.0,8.2,45.0,28.0,12.0,75.6,1.0,21,千葉ZELVA,0,0,9,19,22,,,50.0,86,35,13,40.7,11.67,9,4,0,44.4,3,1.00,52,1,7,4,0.5,65,41.0,9.0,70.0,1.0,11,829,2023-01-22,千葉県,千葉公園スポーツ施設体育館,289.0,13:00,14:09,1:09,酒出修,笈川博彰,小林友香,緑川靖,3
警視庁フォートファイターズ,3,3,25,25,25,,,75.0,74.0,37.0,5.0,50.0,12.33,12.0,6.0,1.0,50.0,6.0,2.0,73.0,12.0,6.0,17.0,20.2,43.0,19.0,15.0,61.6,3.0,20,福岡ウイニングスピリッツ,0,0,16,22,17,,,55.0,72,37,4,51.4,12.33,12,7,1,58.3,3,1.00,57,1,14,8,-0.9,61,21.0,17.0,48.4,2.0,14,825,2023-01-21,東京都,板橋区立小豆沢体育館,92.0,13:00,14:07,1:07,小林朝実,明石直樹,川久保敬規,橋本正太郎,3
福岡ウイニングスピリッツ,0,0,16,22,17,,,55.0,72.0,37.0,4.0,51.4,12.33,12.0,7.0,1.0,58.3,3.0,1.0,57.0,1.0,14.0,8.0,-0.9,61.0,21.0,17.0,48.4,2.0,14,警視庁フォートファイターズ,3,3,25,25,25,,,75.0,74,37,5,50.0,12.33,12,6,1,50.0,6,2.00,73,12,6,17,20.2,43,19.0,15.0,61.6,3.0,20,825,2023-01-21,東京都,板橋区立小豆沢体育館,92.0,13:00,14:07,1:07,小林朝実,明石直樹,川久保敬規,橋本正太郎,3
東京ヴェルディ,3,2,22,25,16,25,15,103.0,126.0,51.0,10.0,40.5,10.2,17.0,6.0,1.0,35.3,14.0,2.8,103.0,5.0,6.0,10.0,5.8,84.0,35.0,24.0,56.0,3.0,33,クボタスピアーズ,2,1,25,18,25,21,13,102.0,146,73,13,50.0,14.60,27,12,6,44.4,8,1.60,102,2,17,25,3.9,96,53.0,29.0,70.3,3.0,19,826,2023-01-21,東京都,板橋区立小豆沢体育館,171.0,15:00,16:57,1:57,小林朝実,平泉淳,金廣祐介,長谷川登,5
クボタスピアーズ,2,1,25,18,25,21,13,102.0,146.0,73.0,13.0,50.0,14.6,27.0,12.0,6.0,44.4,8.0,1.6,102.0,2.0,17.0,25.0,3.9,96.0,53.0,29.0,70.3,3.0,19,東京ヴェルディ,3,2,22,25,16,25,15,103.0,126,51,10,40.5,10.20,17,6,1,35.3,14,2.80,103,5,6,10,5.8,84,35.0,24.0,56.0,3.0,33,826,2023-01-21,東京都,板橋区立小豆沢体育館,171.0,15:00,16:57,1:57,小林朝実,平泉淳,金廣祐介,長谷川登,5
トヨタモビリティ東京スパークル,3,3,25,25,25,,,75.0,85.0,46.0,3.0,54.1,15.33,15.0,10.0,0.0,66.7,5.0,1.67,73.0,4.0,5.0,13.0,8.2,55.0,27.0,13.0,60.9,2.0,20,福岡ウイニングスピリッツ,0,0,23,22,19,,,64.0,102,47,6,46.1,15.67,16,8,0,50.0,6,2.00,66,1,11,14,2.7,67,33.0,18.0,62.7,3.0,10,830,2023-01-22,東京都,板橋区立小豆沢体育館,138.0,12:00,13:10,1:10,小林朝実,金廣祐介,明石直樹,金廣美喜夫,3
福岡ウイニングスピリッツ,0,0,23,22,19,,,64.0,102.0,47.0,6.0,46.1,15.67,16.0,8.0,0.0,50.0,6.0,2.0,66.0,1.0,11.0,14.0,2.7,67.0,33.0,18.0,62.7,3.0,10,トヨタモビリティ東京スパークル,3,3,25,25,25,,,75.0,85,46,3,54.1,15.33,15,10,0,66.7,5,1.67,73,4,5,13,8.2,55,27.0,13.0,60.9,2.0,20,830,2023-01-22,東京都,板橋区立小豆沢体育館,138.0,12:00,13:10,1:10,小林朝実,金廣祐介,明石直樹,金廣美喜夫,3
東京ヴェルディ,2,1,22,25,19,26,9,101.0,138.0,58.0,10.0,42.0,11.6,20.0,9.0,3.0,45.0,14.0,2.8,102.0,2.0,8.0,21.0,5.1,85.0,32.0,17.0,47.6,3.0,27,警視庁フォートファイターズ,3,2,25,13,25,24,15,102.0,155,67,9,43.2,13.40,33,13,2,39.4,9,1.80,101,5,15,32,9.2,93,56.0,15.0,68.3,3.0,21,831,2023-01-22,東京都,板橋区立小豆沢体育館,235.0,14:00,16:00,2:00,小林朝実,勝又禎蔵,仲博史,中嶋幹朗,5
警視庁フォートファイターズ,3,2,25,13,25,24,15,102.0,155.0,67.0,9.0,43.2,13.4,33.0,13.0,2.0,39.4,9.0,1.8,101.0,5.0,15.0,32.0,9.2,93.0,56.0,15.0,68.3,3.0,21,東京ヴェルディ,2,1,22,25,19,26,9,101.0,138,58,10,42.0,11.60,20,9,3,45.0,14,2.80,102,2,8,21,5.1,85,32.0,17.0,47.6,3.0,27,831,2023-01-22,東京都,板橋区立小豆沢体育館,235.0,14:00,16:00,2:00,小林朝実,勝又禎蔵,仲博史,中嶋幹朗,5
トヨタ自動車サンホークス,3,3,26,23,25,25,,99.0,119.0,70.0,9.0,58.8,17.5,10.0,6.0,1.0,60.0,8.0,2.0,98.0,3.0,8.0,27.0,7.9,81.0,44.0,25.0,69.8,5.0,18,長野GaRons,1,0,24,25,19,22,,90.0,122,60,8,49.2,15.00,29,14,3,48.3,7,1.75,91,1,9,12,1.9,89,36.0,24.0,53.9,1.0,22,827,2023-01-21,愛知県,トヨタスポーツセンター,150.0,13:00,14:37,1:37,北村友香,小林隆行,沢田久美子,戸田幸喜,4
長野GaRons,1,0,24,25,19,22,,90.0,122.0,60.0,8.0,49.2,15.0,29.0,14.0,3.0,48.3,7.0,1.75,91.0,1.0,9.0,12.0,1.9,89.0,36.0,24.0,53.9,1.0,22,トヨタ自動車サンホークス,3,3,26,23,25,25,,99.0,119,70,9,58.8,17.50,10,6,1,60.0,8,2.00,98,3,8,27,7.9,81,44.0,25.0,69.8,5.0,18,827,2023-01-21,愛知県,トヨタスポーツセンター,150.0,13:00,14:37,1:37,北村友香,小林隆行,沢田久美子,戸田幸喜,4
奈良ドリーマーズ,1,0,18,25,21,21,,85.0,111.0,50.0,6.0,45.0,12.5,16.0,10.0,0.0,62.5,9.0,2.25,86.0,3.0,16.0,9.0,1.5,79.0,41.0,20.0,64.6,3.0,23,近畿クラブスフィーダ,3,3,25,16,25,25,,91.0,120,56,12,46.7,14.00,26,10,5,38.5,7,1.75,90,3,9,17,5.6,70,41.0,17.0,70.7,2.0,25,828,2023-01-21,愛知県,トヨタスポーツセンター,73.0,15:35,17:08,1:33,北村友香,神戸亮二,杉浦諒祐,平野賢人,4
近畿クラブスフィーダ,3,3,25,16,25,25,,91.0,120.0,56.0,12.0,46.7,14.0,26.0,10.0,5.0,38.5,7.0,1.75,90.0,3.0,9.0,17.0,5.6,70.0,41.0,17.0,70.7,2.0,25,奈良ドリーマーズ,1,0,18,25,21,21,,85.0,111,50,6,45.0,12.50,16,10,0,62.5,9,2.25,86,3,16,9,1.5,79,41.0,20.0,64.6,3.0,23,828,2023-01-21,愛知県,トヨタスポーツセンター,73.0,15:35,17:08,1:33,北村友香,神戸亮二,杉浦諒祐,平野賢人,4
