No.,L,Player,PlaySet,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,TotalTime,GetSet,LostSet,TotalSet,Set,Point
23,,谷直也,4,■,■,■,■,,11.0,4.0,0.0,36.4,1.0,0.0,0.0,0.0,,1.0,0.25,12.0,0.0,1.0,6.0,10.4,0.0,0.0,0.0,,567,2023-01-29,北海道,旭川市リアルター夢りんご体育館,800.0,13:30,15:28,1:58,大江憲一,大塚健之,川島秀夫,池内泰斗,アイシンティルマーレ,ヴォレアス北海道,0.0,3.0,25.0,23.0,22.0,25.0,20.0,25.0,19.0,25.0,,,86.0,98.0,23,24,26,24.0,,1:37,1,3,,4.0,5.0
24,L,笹本陽,4,〇,〇,〇,〇,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,567,2023-01-29,北海道,旭川市リアルター夢りんご体育館,800.0,13:30,15:28,1:58,大江憲一,大塚健之,川島秀夫,池内泰斗,アイシンティルマーレ,ヴォレアス北海道,0.0,3.0,25.0,23.0,22.0,25.0,20.0,25.0,19.0,25.0,,,86.0,98.0,23,24,26,24.0,,1:37,1,3,,4.0,0.0
1,,落合一輝,2,,□,□,,,2.0,1.0,0.0,50.0,0.5,1.0,1.0,0.0,100.0,0.0,,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,1.0
2,,中村有登,1,,,□,,,3.0,1.0,0.0,33.3,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,1.0
7,,春藤洸介,2,■,■,,,,21.0,11.0,0.0,52.4,5.5,6.0,5.0,0.0,83.3,3.0,1.5,5.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,14.0
9,,森垣拓真,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,0.0
16,,安田瑛亮,3,■,■,■,,,13.0,4.0,3.0,30.8,1.33,0.0,0.0,0.0,,0.0,,16.0,2.0,1.0,4.0,17.2,22.0,15.0,5.0,79.5,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,6.0
17,,鳴海宏太,3,■,■,■,,,14.0,6.0,0.0,42.9,2.0,0.0,0.0,0.0,,0.0,,11.0,0.0,0.0,2.0,4.5,10.0,4.0,4.0,60.0,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,6.0
18,,福元浩太郎,3,■,■,■,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,0.67,13.0,1.0,2.0,3.0,9.6,1.0,0.0,0.0,0.0,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,3.0
19,,金澤滉也,2,,□,■,,,8.0,4.0,1.0,50.0,2.0,6.0,3.0,1.0,50.0,2.0,1.0,3.0,0.0,2.0,0.0,-16.7,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,6.0
22,L,鳥原大地,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,11.0,6.0,1.0,59.1,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,0.0
23,,北田陽季,1,,,■,,,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,-12.5,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,1.0
24,,松岡将希,1,,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,0.0
34,,三好佳介,2,■,■,,,,8.0,3.0,1.0,37.5,1.5,0.0,0.0,0.0,,0.0,,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,3.0
44,,川添翔真,1,,□,,,,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,1.0
73,,島波輝,3,■,■,■,,,7.0,5.0,1.0,71.4,1.67,1.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0,0.0,3.0,7.5,1.0,1.0,0.0,100.0,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,ヴィアティン三重,大同特殊鋼レッドスター,3.0,0.0,25.0,21.0,25.0,19.0,25.0,18.0,,,,,75.0,58.0,19,24,21,,,1:04,3,0,3.0,,8.0
2,L,渡邊和馬,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,0.0
5,,平野晃多,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,0.0
6,,三渡たくみ,3,■,■,■,,,7.0,5.0,1.0,71.4,1.67,0.0,0.0,0.0,,1.0,0.33,11.0,0.0,1.0,5.0,9.1,1.0,0.0,1.0,50.0,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,6.0
7,L,藤川裕樹,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,17.0,7.0,6.0,58.8,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,0.0
8,,森陽希,3,■,■,■,,,9.0,4.0,0.0,44.4,1.33,0.0,0.0,0.0,,0.0,,9.0,0.0,2.0,1.0,-2.8,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,4.0
9,,長谷川優太,3,■,■,■,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,7.0,0.0,4.0,0.0,-14.3,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,0.0
10,,二五田大輔,3,■,■,■,,,20.0,8.0,4.0,40.0,2.67,6.0,1.0,2.0,16.7,2.0,0.67,8.0,0.0,0.0,1.0,3.1,14.0,4.0,1.0,32.1,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,10.0
12,,藤春秀崇,3,■,■,■,,,29.0,10.0,2.0,34.5,3.33,8.0,1.0,2.0,12.5,1.0,0.33,15.0,0.0,3.0,1.0,-3.3,9.0,5.0,2.0,66.7,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,11.0
13,,境龍生,2,□,,□,,,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,-25.0,1.0,1.0,0.0,100.0,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,0.0
14,,大坪剛,3,■,■,■,,,25.0,9.0,4.0,36.0,3.0,4.0,0.0,2.0,0.0,2.0,0.67,9.0,0.0,2.0,1.0,-2.8,21.0,11.0,6.0,66.7,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,11.0
15,,清水遼,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,0.0
17,,舩倉拓登,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,0.0
18,,寺尾壮太,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,563,2023-01-28,三重県,AGF鈴鹿体育館,508.0,12:00,13:14,1:14,北村友香,森西基雄,小林隆行,金谷淳史,大同特殊鋼レッドスター,ヴィアティン三重,0.0,3.0,21.0,25.0,19.0,25.0,18.0,25.0,,,,,58.0,75.0,19,24,21,,,1:04,0,3,,3.0,0.0
1,,落合一輝,1,□,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,2.0,0.0,1.0,0.0,-12.5,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,0.0
2,,中村有登,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,0.0
7,,春藤洸介,3,■,■,■,,,20.0,6.0,1.0,30.0,2.0,10.0,2.0,0.0,20.0,1.0,0.33,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,7.0
9,,森垣拓真,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,0.0
16,,安田瑛亮,3,■,■,■,,,16.0,7.0,1.0,43.8,2.33,2.0,1.0,0.0,50.0,0.0,,17.0,1.0,3.0,2.0,4.4,14.0,10.0,0.0,71.4,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,8.0
17,,鳴海宏太,3,■,■,■,,,25.0,9.0,0.0,36.0,3.0,0.0,0.0,0.0,,0.0,,11.0,0.0,2.0,3.0,2.3,11.0,6.0,4.0,72.7,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,9.0
18,,福元浩太郎,3,■,■,■,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,3.0,1.0,10.0,0.0,0.0,3.0,7.5,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,3.0
19,,金澤滉也,1,,,□,,,3.0,3.0,0.0,100.0,3.0,2.0,2.0,0.0,100.0,0.0,,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,3.0
22,L,鳥原大地,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,24.0,12.0,8.0,66.7,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,0.0
23,,北田陽季,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,0.0
24,,松岡将希,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,0.0
34,,三好佳介,3,■,■,■,,,12.0,7.0,1.0,58.3,2.33,0.0,0.0,0.0,,3.0,1.0,14.0,2.0,4.0,2.0,10.7,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,12.0
44,,川添翔真,1,,□,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,0.0
73,,島波輝,3,■,■,■,,,13.0,10.0,1.0,76.9,3.33,2.0,1.0,0.0,50.0,2.0,0.67,10.0,0.0,1.0,2.0,2.5,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,ヴィアティン三重,つくばユナイテッドSunGAIA,3.0,0.0,25.0,19.0,25.0,20.0,25.0,22.0,,,,,75.0,61.0,22,23,28,,,1:13,3,0,3.0,,12.0
1,,于垚辰,3,■,■,□,,,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.33,6.0,1.0,1.0,2.0,20.8,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,2.0
2,,石川嵐斗,2,,□,■,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,7.0,0.0,1.0,4.0,10.7,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,0.0
6,,瀧澤陽紀,2,,□,□,,,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.5,4.0,0.0,1.0,0.0,-6.2,6.0,3.0,1.0,58.3,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,1.0
9,,松林哲平,3,■,■,■,,,9.0,4.0,0.0,44.4,1.33,0.0,0.0,0.0,,4.0,1.33,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,8.0
10,,鎌田敏弥,3,■,■,■,,,34.0,11.0,4.0,32.4,3.67,17.0,5.0,4.0,29.4,0.0,,11.0,0.0,1.0,0.0,-2.3,1.0,0.0,1.0,50.0,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,11.0
11,,濱田英寿,3,■,■,■,,,8.0,3.0,0.0,37.5,1.0,0.0,0.0,0.0,,0.0,,10.0,1.0,2.0,1.0,7.5,20.0,11.0,2.0,60.0,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,4.0
13,L,新垣東麻,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,0.0
16,,松田康河,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,0.0
19,,架谷也斗,1,,■,,,,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,71.4,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,1.0
20,,満生大輝,2,■,,■,,,6.0,2.0,0.0,33.3,1.0,1.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,0.0,-25.0,13.0,8.0,2.0,69.2,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,2.0
21,,十文字龍翔,3,■,■,■,,,9.0,6.0,0.0,66.7,2.0,0.0,0.0,0.0,,2.0,0.67,8.0,0.0,2.0,0.0,-6.2,2.0,2.0,0.0,100.0,568,2023-01-29,三重県,AGF鈴鹿体育館,595.0,12:00,13:23,1:23,北村友香,森西基雄,小林隆行,澤久忠,つくばユナイテッドSunGAIA,ヴィアティン三重,0.0,3.0,19.0,25.0,20.0,25.0,22.0,25.0,,,,,61.0,75.0,22,23,28,,,1:13,0,3,,3.0,8.0
