,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
0,エバデダンジェフリー宇意,富士通カワサキレッドスピリッツ,12,44,131.0,67.0,8.0,51.1,1.52,0.0,0.0,0.0,,30.0,0.68,106.0,7.0,10.0,18.0,8.5,9.0,2.0,4.0,44.4,6459,5893.0,25.0,11.0,280.0,248.0,285.0,247.0,290.0,285.0,168.0,175.0,30.0,23.0,1053.0,978.0,265,276,320,181.0,29.0,30,16,21.0,25.0,104.0,45.0,
1,ジェイレンペンローズ,サフィルヴァ北海道,312,50,414.0,205.0,42.0,49.5,4.1,191.0,101.0,28.0,52.9,34.0,0.68,186.0,21.0,53.0,53.0,11.3,2.0,0.0,1.0,25.0,6957,8336.0,27.0,12.0,310.0,295.0,319.0,278.0,313.0,265.0,186.0,164.0,39.0,47.0,1167.0,1049.0,293,309,308,177.0,51.0,31,19,30.0,20.0,260.0,39.4,38.2
2,マキネンペェトゥ,ヴォレアス北海道,104,44,289.0,151.0,19.0,52.2,3.43,55.0,31.0,1.0,56.4,22.0,0.5,171.0,8.0,30.0,68.0,10.2,193.0,80.0,43.0,52.6,6962,6377.0,35.0,4.0,305.0,283.0,335.0,278.0,320.0,286.0,170.0,139.0,43.0,37.0,1173.0,1023.0,291,323,324,166.0,48.0,38,11,41.0,8.0,181.0,45.7,54.5
3,三好佳介,ヴィアティン三重,510,58,225.0,118.0,8.0,52.4,2.03,3.0,2.0,1.0,66.7,31.0,0.53,231.0,15.0,66.0,48.0,4.5,9.0,3.0,4.0,55.6,8126,7602.0,30.0,15.0,359.0,345.0,354.0,340.0,366.0,341.0,265.0,236.0,73.0,79.0,1417.0,1341.0,344,367,372,261.0,83.0,36,25,48.0,13.0,164.0,48.9,33.3
4,三木裕人,きんでんトリニティーブリッツ,288,40,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,51.0,1.0,5.0,3.0,1.0,23.0,10.0,4.0,52.2,8609,5607.0,20.0,28.0,361.0,384.0,350.0,382.0,354.0,374.0,264.0,249.0,72.0,72.0,1401.0,1461.0,367,359,385,265.0,82.0,28,36,22.0,42.0,1.0,-25.0,-100.0
5,三浦一真,埼玉アザレア,36,2,4.0,1.0,0.0,25.0,0.5,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,1.0,6.2,0.0,0.0,0.0,,1007,695.0,1.0,5.0,40.0,50.0,47.0,48.0,45.0,50.0,25.0,22.0,12.0,15.0,169.0,185.0,51,54,54,25.0,18.0,2,6,8.0,0.0,1.0,25.0,
6,三浦拓,サフィルヴァ北海道,80,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,1.0,0.0,-4.2,0.0,0.0,0.0,,4246,3658.0,18.0,6.0,192.0,181.0,199.0,187.0,195.0,166.0,115.0,105.0,27.0,27.0,728.0,666.0,179,200,195,111.0,31.0,20,11,18.0,13.0,0.0,0.0,
7,三渡たくみ,大同特殊鋼レッドスター,84,43,109.0,56.0,10.0,51.4,1.3,0.0,0.0,0.0,,16.0,0.37,146.0,4.0,13.0,39.0,7.2,6.0,1.0,3.0,41.7,7573,5501.0,7.0,35.0,309.0,334.0,288.0,334.0,290.0,338.0,129.0,139.0,12.0,15.0,1028.0,1160.0,318,320,327,138.0,13.0,12,37,23.0,26.0,76.0,42.2,
8,中前宙,兵庫デルフィーノ,234,47,345.0,123.0,43.0,35.7,2.62,66.0,23.0,15.0,34.8,12.0,0.26,162.0,8.0,41.0,39.0,4.6,181.0,73.0,50.0,54.1,7163,3743.0,1.0,38.0,261.0,331.0,283.0,311.0,284.0,311.0,113.0,175.0,12.0,15.0,953.0,1143.0,292,310,315,148.0,17.0,8,39,15.0,32.0,143.0,23.2,12.1
9,中山翔理,ヴィアティン三重,792,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,,4797,4716.0,13.0,14.0,217.0,218.0,213.0,208.0,213.0,202.0,165.0,169.0,58.0,67.0,866.0,864.0,214,219,221,170.0,70.0,18,20,25.0,13.0,0.0,,
10,中村有登,ヴィアティン三重,22,18,3.0,1.0,0.0,33.3,0.06,1.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,7.0,5.0,1.7,1.0,0.0,1.0,50.0,6007,4389.0,23.0,10.0,261.0,243.0,261.0,247.0,276.0,250.0,188.0,168.0,59.0,63.0,1045.0,971.0,244,270,275,189.0,67.0,28,17,35.0,10.0,2.0,33.3,0.0
11,中林一真,サフィルヴァ北海道,64,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,5.0,0.0,-20.8,0.0,0.0,0.0,,2184,1593.0,11.0,1.0,97.0,82.0,93.0,78.0,98.0,77.0,50.0,41.0,15.0,12.0,353.0,290.0,85,86,94,46.0,13.0,12,3,10.0,5.0,0.0,,
12,中西武琉,きんでんトリニティーブリッツ,182,31,209.0,103.0,14.0,49.3,3.32,63.0,38.0,1.0,60.3,6.0,0.19,139.0,11.0,30.0,31.0,8.1,229.0,107.0,68.0,61.6,3936,2479.0,9.0,12.0,166.0,167.0,156.0,165.0,146.0,168.0,145.0,137.0,57.0,60.0,670.0,697.0,164,156,159,143.0,69.0,14,17,19.0,12.0,120.0,42.6,58.7
13,中野将太,兵庫デルフィーノ,90,57,25.0,6.0,2.0,24.0,0.11,3.0,1.0,0.0,33.3,1.0,0.02,188.0,6.0,21.0,45.0,6.4,3.0,0.0,0.0,0.0,9715,6502.0,1.0,53.0,366.0,453.0,375.0,434.0,369.0,436.0,156.0,225.0,12.0,15.0,1278.0,1563.0,406,421,426,195.0,17.0,10,54,22.0,42.0,13.0,16.0,33.3
14,丸尾翔太,きんでんトリニティーブリッツ,189,25,63.0,26.0,2.0,41.3,1.04,0.0,0.0,0.0,,10.0,0.4,65.0,0.0,6.0,10.0,1.5,2.0,0.0,1.0,25.0,3936,2479.0,9.0,12.0,166.0,167.0,156.0,165.0,146.0,168.0,145.0,137.0,57.0,60.0,670.0,697.0,164,156,159,143.0,69.0,14,17,19.0,12.0,36.0,38.1,
15,久保下航平,アイシンティルマーレ,98,56,14.0,4.0,0.0,28.6,0.07,0.0,0.0,0.0,,8.0,0.14,222.0,11.0,61.0,54.0,4.2,5.0,0.0,0.0,0.0,7565,5931.0,23.0,19.0,347.0,305.0,316.0,319.0,319.0,310.0,181.0,216.0,70.0,70.0,1233.0,1220.0,328,325,344,205.0,80.0,32,24,18.0,38.0,23.0,28.6,
16,二五田大輔,大同特殊鋼レッドスター,140,34,201.0,90.0,19.0,44.8,2.65,37.0,19.0,6.0,51.4,11.0,0.32,95.0,1.0,5.0,24.0,6.1,108.0,46.0,21.0,52.3,7573,5501.0,7.0,35.0,309.0,334.0,288.0,334.0,290.0,338.0,129.0,139.0,12.0,15.0,1028.0,1160.0,318,320,327,138.0,13.0,12,37,23.0,26.0,102.0,35.3,35.1
17,于垚辰,つくばユナイテッドSunGAIA,12,43,38.0,23.0,4.0,60.5,0.53,0.0,0.0,0.0,,20.0,0.47,95.0,3.0,17.0,15.0,2.6,3.0,1.0,0.0,33.3,6473,4987.0,16.0,20.0,276.0,282.0,248.0,281.0,284.0,279.0,200.0,190.0,30.0,25.0,1038.0,1057.0,290,285,309,208.0,33.0,21,25,11.0,35.0,46.0,50.0,
18,井上仁,ヴォレアス北海道,91,42,111.0,66.0,7.0,59.5,1.57,0.0,0.0,0.0,,23.0,0.55,154.0,5.0,14.0,52.0,9.4,32.0,17.0,6.0,62.5,6962,6377.0,35.0,4.0,305.0,283.0,335.0,278.0,320.0,286.0,170.0,139.0,43.0,37.0,1173.0,1023.0,291,323,324,166.0,48.0,38,11,41.0,8.0,94.0,53.2,
19,井山創太,きんでんトリニティーブリッツ,256,46,119.0,64.0,8.0,53.8,1.39,7.0,1.0,2.0,14.3,8.0,0.17,113.0,6.0,38.0,32.0,4.0,225.0,114.0,40.0,59.6,8609,5607.0,20.0,28.0,361.0,384.0,350.0,382.0,354.0,374.0,264.0,249.0,72.0,72.0,1401.0,1461.0,367,359,385,265.0,82.0,28,36,22.0,42.0,78.0,47.1,-14.3
20,伊庭笙弘,サフィルヴァ北海道,216,39,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,210.0,80.0,64.0,53.3,6398,7628.0,24.0,12.0,285.0,274.0,294.0,258.0,288.0,249.0,186.0,164.0,39.0,47.0,1092.0,992.0,272,287,288,177.0,51.0,28,19,27.0,20.0,0.0,,
21,佐々木優汰,アイシンティルマーレ,36,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2156,2241.0,5.0,7.0,87.0,90.0,86.0,91.0,84.0,93.0,63.0,71.0,16.0,14.0,336.0,359.0,91,91,101,68.0,19.0,8,8,8.0,8.0,0.0,,
22,佐々木博秋,ヴォレアス北海道,117,28,119.0,61.0,8.0,51.3,2.18,11.0,5.0,1.0,45.5,6.0,0.21,97.0,7.0,15.0,25.0,9.8,129.0,59.0,31.0,57.8,6962,6377.0,35.0,4.0,305.0,283.0,335.0,278.0,320.0,286.0,170.0,139.0,43.0,37.0,1173.0,1023.0,291,323,324,166.0,48.0,38,11,41.0,8.0,74.0,44.5,36.4
23,佐藤匠,埼玉アザレア,85,32,73.0,27.0,4.0,37.0,0.84,1.0,0.0,0.0,0.0,11.0,0.34,87.0,2.0,8.0,22.0,6.3,5.0,2.0,1.0,50.0,9172,6591.0,26.0,25.0,385.0,403.0,406.0,397.0,408.0,387.0,289.0,279.0,51.0,59.0,1539.0,1525.0,386,405,436,295.0,64.0,33,34,37.0,30.0,40.0,31.5,0.0
24,佐藤篤裕,アイシンティルマーレ,98,22,100.0,41.0,10.0,41.0,1.86,38.0,18.0,5.0,47.4,5.0,0.23,48.0,3.0,15.0,11.0,4.2,1.0,0.0,0.0,0.0,3913,3390.0,8.0,13.0,171.0,162.0,161.0,165.0,159.0,164.0,115.0,146.0,43.0,40.0,649.0,677.0,167,167,177,138.0,48.0,14,16,8.0,22.0,49.0,31.0,34.2
25,佐藤陸善,サフィルヴァ北海道,88,10,3.0,3.0,0.0,100.0,0.3,0.0,0.0,0.0,,2.0,0.2,25.0,2.0,2.0,8.0,14.0,0.0,0.0,0.0,,5841,7868.0,21.0,12.0,260.0,255.0,276.0,243.0,263.0,229.0,161.0,146.0,39.0,47.0,999.0,920.0,250,267,263,155.0,51.0,25,18,26.0,17.0,7.0,100.0,
26,兵頭佳樹,富士通カワサキレッドスピリッツ,117,12,5.0,3.0,0.0,60.0,0.25,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,6.0,25.0,33.0,8.0,9.0,37.9,4727,3818.0,15.0,12.0,208.0,191.0,218.0,173.0,207.0,218.0,119.0,141.0,0.0,0.0,752.0,723.0,203,205,233,142.0,0.0,19,14,14.0,19.0,3.0,60.0,
27,前川将太,ヴィアティン三重,66,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3128,3570.0,10.0,8.0,150.0,154.0,143.0,138.0,138.0,139.0,97.0,93.0,14.0,16.0,542.0,540.0,148,145,148,95.0,16.0,12,11,20.0,3.0,0.0,,
28,前田将武,埼玉アザレア,81,21,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,31.0,2.0,7.0,9.0,8.1,0.0,0.0,0.0,,4892,2508.0,12.0,15.0,187.0,207.0,217.0,215.0,221.0,201.0,174.0,171.0,35.0,45.0,834.0,839.0,197,220,233,180.0,48.0,17,20,24.0,13.0,2.0,,
29,前田幸久,サフィルヴァ北海道,162,22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,104.0,44.0,36.0,59.6,3326,4060.0,12.0,6.0,140.0,130.0,145.0,120.0,144.0,132.0,71.0,65.0,27.0,27.0,527.0,474.0,130,133,147,68.0,28.0,15,8,15.0,8.0,0.0,,
30,加藤大雄,富士通カワサキレッドスピリッツ,42,7,12.0,6.0,2.0,50.0,0.86,0.0,0.0,0.0,,2.0,0.29,27.0,2.0,0.0,5.0,12.0,4.0,2.0,1.0,62.5,3300,1699.0,13.0,5.0,150.0,121.0,138.0,129.0,153.0,159.0,123.0,112.0,30.0,22.0,594.0,543.0,131,136,165,119.0,29.0,16,9,16.0,9.0,10.0,33.3,
31,北田陽季,ヴィアティン三重,345,4,13.0,8.0,0.0,61.5,2.0,0.0,0.0,0.0,,1.0,0.25,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,8126,7602.0,30.0,15.0,359.0,345.0,354.0,340.0,366.0,341.0,265.0,236.0,73.0,79.0,1417.0,1341.0,344,367,372,261.0,83.0,36,25,48.0,13.0,9.0,61.5,
32,北野裕之,兵庫デルフィーノ,63,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1552,1246.0,0.0,9.0,62.0,75.0,54.0,71.0,46.0,75.0,17.0,25.0,0.0,0.0,179.0,246.0,64,63,64,22.0,0.0,1,9,7.0,3.0,0.0,,
33,十文字龍翔,つくばユナイテッドSunGAIA,315,56,149.0,90.0,9.0,60.4,1.61,0.0,0.0,0.0,,28.0,0.5,158.0,9.0,13.0,46.0,10.9,12.0,4.0,4.0,50.0,8039,5671.0,24.0,21.0,351.0,336.0,318.0,354.0,352.0,345.0,272.0,259.0,45.0,37.0,1338.0,1331.0,359,359,386,285.0,51.0,30,29,19.0,40.0,127.0,54.4,
34,南本一成,富士通カワサキレッドスピリッツ,66,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,,1591,1079.0,3.0,6.0,64.0,67.0,68.0,66.0,63.0,72.0,59.0,70.0,0.0,0.0,254.0,275.0,64,71,73,72.0,0.0,5,7,4.0,8.0,0.0,,
35,古川一輝,きんでんトリニティーブリッツ,210,55,194.0,100.0,9.0,51.5,1.82,1.0,0.0,0.0,0.0,15.0,0.27,152.0,2.0,12.0,30.0,4.3,17.0,7.0,5.0,55.9,7545,4724.0,14.0,28.0,306.0,333.0,302.0,334.0,309.0,327.0,214.0,213.0,72.0,72.0,1203.0,1279.0,313,314,337,224.0,82.0,22,34,18.0,38.0,117.0,46.9,0.0
36,吉田康祐,サフィルヴァ北海道,5,2,3.0,1.0,1.0,33.3,0.5,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,513,778.0,3.0,0.0,25.0,21.0,25.0,13.0,25.0,13.0,0.0,0.0,0.0,0.0,75.0,47.0,22,18,20,0.0,0.0,3,0,3.0,0.0,1.0,0.0,
37,吉田洋大,兵庫デルフィーノ,425,52,153.0,57.0,16.0,37.3,1.1,9.0,1.0,5.0,11.1,17.0,0.33,138.0,5.0,30.0,21.0,2.0,23.0,9.0,6.0,52.2,9162,6379.0,1.0,50.0,338.0,423.0,352.0,409.0,344.0,416.0,141.0,200.0,12.0,15.0,1187.0,1463.0,377,399,401,177.0,17.0,9,51,22.0,38.0,79.0,26.8,-44.4
38,吉田綜眞,富士通カワサキレッドスピリッツ,15,9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,-25.0,0.0,0.0,0.0,,1596,1073.0,3.0,6.0,64.0,68.0,68.0,65.0,73.0,71.0,34.0,50.0,0.0,0.0,239.0,254.0,65,71,78,46.0,0.0,5,6,4.0,7.0,0.0,,
39,吉田隼人,サフィルヴァ北海道,56,5,6.0,4.0,0.0,66.7,0.8,0.0,0.0,0.0,,2.0,0.4,12.0,1.0,1.0,1.0,8.3,0.0,0.0,0.0,,2184,1593.0,11.0,1.0,97.0,82.0,93.0,78.0,98.0,77.0,50.0,41.0,15.0,12.0,353.0,290.0,85,86,94,46.0,13.0,12,3,10.0,5.0,7.0,66.7,
40,吉田魁成,大同特殊鋼レッドスター,36,43,179.0,90.0,16.0,50.3,2.09,0.0,0.0,0.0,,21.0,0.49,141.0,2.0,13.0,28.0,4.1,4.0,2.0,1.0,62.5,6441,4773.0,4.0,32.0,263.0,295.0,244.0,286.0,247.0,292.0,129.0,139.0,12.0,15.0,895.0,1027.0,280,272,281,138.0,13.0,9,34,23.0,20.0,113.0,41.3,
41,和治裕太,きんでんトリニティーブリッツ,272,21,83.0,45.0,6.0,54.2,2.14,0.0,0.0,0.0,,8.0,0.38,50.0,1.0,16.0,10.0,-1.0,2.0,2.0,0.0,100.0,8609,5607.0,20.0,28.0,361.0,384.0,350.0,382.0,354.0,374.0,264.0,249.0,72.0,72.0,1401.0,1461.0,367,359,385,265.0,82.0,28,36,22.0,42.0,54.0,47.0,
42,土谷悠芸,つくばユナイテッドSunGAIA,14,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1065,315.0,6.0,0.0,50.0,33.0,47.0,48.0,43.0,43.0,50.0,44.0,0.0,0.0,190.0,168.0,41,46,50,52.0,0.0,6,2,8.0,0.0,0.0,,
43,坂本尚哉,兵庫デルフィーノ,144,32,287.0,128.0,26.0,44.6,4.0,95.0,44.0,11.0,46.3,7.0,0.22,99.0,2.0,21.0,21.0,2.0,25.0,8.0,7.0,46.0,5041,2583.0,1.0,26.0,173.0,230.0,202.0,215.0,200.0,213.0,82.0,125.0,12.0,15.0,669.0,798.0,199,221,221,107.0,17.0,6,27,8.0,25.0,137.0,35.5,34.7
44,堀夏央哉,つくばユナイテッドSunGAIA,175,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07,23.0,1.0,1.0,8.0,12.0,0.0,0.0,0.0,,3757,1604.0,11.0,10.0,164.0,156.0,162.0,162.0,166.0,171.0,141.0,142.0,15.0,12.0,648.0,643.0,167,170,183,149.0,18.0,14,14,8.0,20.0,2.0,0.0,0.0
45,境龍生,大同特殊鋼レッドスター,182,13,61.0,20.0,10.0,32.8,1.54,7.0,2.0,2.0,28.6,2.0,0.15,33.0,1.0,8.0,8.0,3.0,34.0,16.0,12.0,64.7,7573,5501.0,7.0,35.0,309.0,334.0,288.0,334.0,290.0,338.0,129.0,139.0,12.0,15.0,1028.0,1160.0,318,320,327,138.0,13.0,12,37,23.0,26.0,23.0,16.4,0.0
46,外崎航平,ヴォレアス北海道,143,45,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,242.0,143.0,48.0,69.0,6962,6377.0,35.0,4.0,305.0,283.0,335.0,278.0,320.0,286.0,170.0,139.0,43.0,37.0,1173.0,1023.0,291,323,324,166.0,48.0,38,11,41.0,8.0,0.0,,
47,大坪剛,大同特殊鋼レッドスター,196,45,348.0,159.0,36.0,45.7,3.53,38.0,12.0,8.0,31.6,18.0,0.4,162.0,2.0,17.0,30.0,3.2,348.0,149.0,97.0,56.8,7573,5501.0,7.0,35.0,309.0,334.0,288.0,334.0,290.0,338.0,129.0,139.0,12.0,15.0,1028.0,1160.0,318,320,327,138.0,13.0,12,37,23.0,26.0,179.0,35.3,10.5
48,大賀惠介,きんでんトリニティーブリッツ,55,20,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5807,4201.0,13.0,20.0,241.0,259.0,228.0,267.0,254.0,254.0,168.0,161.0,35.0,30.0,926.0,971.0,249,245,275,173.0,35.0,18,24,8.0,34.0,0.0,,
49,奥山永己,サフィルヴァ北海道,44,3,3.0,1.0,0.0,33.3,0.33,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,0.0,-12.5,0.0,0.0,0.0,,1098,605.0,5.0,1.0,47.0,42.0,50.0,40.0,48.0,48.0,25.0,23.0,15.0,12.0,185.0,165.0,42,45,53,24.0,13.0,6,2,3.0,5.0,1.0,33.3,
50,奥田基嗣,サフィルヴァ北海道,42,41,66.0,40.0,4.0,60.6,0.98,0.0,0.0,0.0,,10.0,0.24,117.0,1.0,9.0,16.0,2.4,5.0,0.0,1.0,10.0,7542,8163.0,29.0,13.0,332.0,316.0,344.0,305.0,336.0,300.0,211.0,187.0,54.0,59.0,1277.0,1167.0,313,336,341,201.0,64.0,34,21,30.0,25.0,51.0,54.5,
51,安田剛,アイシンティルマーレ,56,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,1.0,6.2,0.0,0.0,0.0,,3652,2541.0,15.0,6.0,176.0,143.0,155.0,154.0,160.0,146.0,66.0,70.0,27.0,30.0,584.0,543.0,161,158,167,67.0,32.0,18,8,10.0,16.0,0.0,,
52,安田瑛亮,ヴィアティン三重,224,48,235.0,99.0,25.0,42.1,2.06,14.0,4.0,0.0,28.6,10.0,0.21,191.0,11.0,20.0,43.0,8.8,269.0,140.0,73.0,65.6,7592,6670.0,29.0,13.0,334.0,318.0,328.0,316.0,347.0,316.0,240.0,214.0,59.0,63.0,1308.0,1227.0,319,342,346,237.0,67.0,34,22,43.0,13.0,120.0,31.5,28.6
53,寺尾壮太,大同特殊鋼レッドスター,234,29,131.0,51.0,17.0,38.9,1.76,27.0,7.0,6.0,25.9,6.0,0.21,70.0,1.0,11.0,10.0,1.1,1.0,0.0,1.0,50.0,7051,5222.0,7.0,32.0,292.0,309.0,268.0,309.0,265.0,322.0,109.0,114.0,12.0,15.0,946.0,1069.0,297,296,305,112.0,13.0,11,34,19.0,26.0,58.0,26.0,3.7
54,寺岡良馬,埼玉アザレア,91,5,2.0,1.0,1.0,50.0,0.2,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,2.0,0.0,-10.0,0.0,0.0,0.0,,3687,2912.0,12.0,9.0,156.0,166.0,162.0,162.0,170.0,160.0,109.0,99.0,28.0,29.0,625.0,616.0,163,168,185,112.0,34.0,14,13,18.0,9.0,1.0,0.0,
55,小堀優,埼玉アザレア,77,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,2.0,1.0,-1.9,0.0,0.0,0.0,,3703,2240.0,8.0,13.0,149.0,175.0,167.0,167.0,162.0,165.0,112.0,110.0,23.0,30.0,613.0,647.0,156,173,179,114.0,32.0,11,17,20.0,8.0,0.0,,
56,小島大輝,埼玉アザレア,24,11,39.0,22.0,4.0,56.4,2.0,0.0,0.0,0.0,,1.0,0.09,35.0,0.0,0.0,6.0,4.3,0.0,0.0,0.0,,4238,2999.0,11.0,13.0,183.0,186.0,183.0,184.0,188.0,176.0,86.0,92.0,16.0,14.0,656.0,652.0,181,178,200,92.0,16.0,14,15,12.0,17.0,23.0,46.2,
57,小林慎平,富士通カワサキレッドスピリッツ,78,50,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,187.0,95.0,56.0,65.8,7041,6009.0,30.0,9.0,316.0,265.0,313.0,265.0,311.0,320.0,207.0,199.0,45.0,34.0,1192.0,1083.0,293,298,344,211.0,44.0,35,16,26.0,25.0,0.0,,
58,小林桜太,埼玉アザレア,112,12,46.0,21.0,5.0,45.7,1.75,5.0,2.0,0.0,40.0,2.0,0.17,39.0,5.0,9.0,7.0,11.5,66.0,24.0,24.0,54.5,3927,2897.0,14.0,7.0,162.0,167.0,176.0,165.0,175.0,161.0,178.0,165.0,23.0,30.0,714.0,688.0,154,173,182,178.0,30.0,17,13,17.0,13.0,28.0,34.8,40.0
59,小林空,きんでんトリニティーブリッツ,336,60,414.0,196.0,35.0,47.3,3.27,128.0,56.0,15.0,43.8,15.0,0.25,213.0,9.0,41.0,57.0,6.1,1.0,0.0,1.0,50.0,8609,5607.0,20.0,28.0,361.0,384.0,350.0,382.0,354.0,374.0,264.0,249.0,72.0,72.0,1401.0,1461.0,367,359,385,265.0,82.0,28,36,22.0,42.0,220.0,38.9,32.0
60,小森郁己,サフィルヴァ北海道,126,43,119.0,47.0,10.0,39.5,1.09,19.0,5.0,1.0,26.3,11.0,0.26,102.0,6.0,24.0,22.0,5.4,187.0,74.0,62.0,56.1,7542,8163.0,29.0,13.0,332.0,316.0,344.0,305.0,336.0,300.0,211.0,187.0,54.0,59.0,1277.0,1167.0,313,336,341,201.0,64.0,34,21,30.0,25.0,64.0,31.1,21.1
61,小泉響輝,サフィルヴァ北海道,169,29,39.0,17.0,3.0,43.6,0.59,1.0,1.0,0.0,100.0,12.0,0.41,79.0,0.0,7.0,11.0,1.3,1.0,0.0,0.0,0.0,6957,8336.0,27.0,12.0,310.0,295.0,319.0,278.0,313.0,265.0,186.0,164.0,39.0,47.0,1167.0,1049.0,293,309,308,177.0,51.0,31,19,30.0,20.0,29.0,35.9,100.0
62,小野宙,富士通カワサキレッドスピリッツ,60,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2105,1996.0,6.0,6.0,94.0,89.0,100.0,73.0,93.0,105.0,60.0,71.0,0.0,0.0,347.0,338.0,95,90,111,70.0,0.0,8,7,7.0,8.0,0.0,,
63,尾木将,富士通カワサキレッドスピリッツ,247,30,5.0,1.0,1.0,20.0,0.03,0.0,0.0,0.0,,6.0,0.2,72.0,1.0,25.0,15.0,-2.1,3.0,0.0,0.0,0.0,7024,6113.0,27.0,12.0,306.0,272.0,306.0,272.0,310.0,310.0,198.0,203.0,45.0,34.0,1165.0,1091.0,289,300,340,211.0,44.0,33,18,26.0,25.0,8.0,0.0,
64,山岸隼,ヴォレアス北海道,78,47,20.0,9.0,2.0,45.0,0.19,0.0,0.0,0.0,,6.0,0.13,159.0,16.0,31.0,41.0,11.6,3.0,0.0,0.0,0.0,6962,6377.0,35.0,4.0,305.0,283.0,335.0,278.0,320.0,286.0,170.0,139.0,43.0,37.0,1173.0,1023.0,291,323,324,166.0,48.0,38,11,41.0,8.0,31.0,35.0,
65,山本翔也,兵庫デルフィーノ,468,25,60.0,21.0,2.0,35.0,0.84,1.0,0.0,0.0,0.0,5.0,0.2,43.0,0.0,8.0,9.0,0.6,4.0,2.0,1.0,62.5,9715,6502.0,1.0,53.0,366.0,453.0,375.0,434.0,369.0,436.0,156.0,225.0,12.0,15.0,1278.0,1563.0,406,421,426,195.0,17.0,10,54,22.0,42.0,26.0,31.7,0.0
66,岡本捷吾,アイシンティルマーレ,308,56,275.0,122.0,16.0,44.4,2.18,72.0,29.0,8.0,40.3,7.0,0.12,142.0,11.0,38.0,41.0,8.3,8.0,7.0,0.0,87.5,7565,5931.0,23.0,19.0,347.0,305.0,316.0,319.0,319.0,310.0,181.0,216.0,70.0,70.0,1233.0,1220.0,328,325,344,205.0,80.0,32,24,18.0,38.0,140.0,38.5,29.2
