No.,L,Player,PlaySet,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,TotalTime,GetSet,LostSet,TotalSet,Set,Point
1,,濱田真友,2,,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,0.0
2,,佐伯亜魅加,1,,,□,,,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,25.0,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,0.0
5,,宇賀神みずき,3,■,■,■,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,2.0,0.67,13.0,0.0,0.0,2.0,3.8,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,2.0
7,,スークソッドタナッチャ,3,■,■,■,,,15.0,6.0,2.0,40.0,2.0,0.0,0.0,0.0,,3.0,1.0,9.0,0.0,2.0,3.0,2.8,3.0,1.0,2.0,66.7,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,9.0
8,,及川真夢,1,,□,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,0.0
9,,高柳有里,3,■,■,■,,,28.0,11.0,0.0,39.3,3.67,0.0,0.0,0.0,,3.0,1.0,13.0,1.0,1.0,3.0,11.5,11.0,5.0,2.0,54.5,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,15.0
11,L,城戸陽菜,3,〇,〇,〇,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,0.0
13,,遠藤彩萌,2,,□,□,,,5.0,2.0,0.0,40.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,2.0
14,,宮下遥,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,0.0
18,,金田修佳,3,■,■,■,,,23.0,10.0,0.0,43.5,3.33,0.0,0.0,0.0,,1.0,0.33,9.0,0.0,1.0,2.0,2.8,17.0,11.0,2.0,70.6,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,11.0
22,L,船田芽依,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,6.0,5.0,0.0,83.3,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,0.0
26,,長瀬そら,3,■,■,■,,,11.0,4.0,0.0,36.4,1.33,0.0,0.0,0.0,,1.0,0.33,12.0,0.0,0.0,4.0,8.3,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,5.0
28,,川島亜依美,3,■,■,■,,,9.0,5.0,0.0,55.6,1.67,0.0,0.0,0.0,,3.0,1.0,14.0,2.0,1.0,6.0,23.2,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,10.0
33,,中本柚朱,1,,,□,,,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,-25.0,3.0,3.0,0.0,100.0,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,25.0,18.0,25.0,12.0,25.0,18.0,,,,,75.0,48.0,23,20,26,,,1:09,3,0,3.0,,1.0
1,,田中瑠奈,3,■,■,■,,,22.0,5.0,4.0,22.7,1.67,1.0,0.0,1.0,0.0,0.0,,7.0,0.0,0.0,2.0,7.1,6.0,3.0,2.0,66.7,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,5.0
2,L,吉岡みなみ,1,,,〇,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,0.0
4,,道下ひなの,3,■,■,■,,,11.0,5.0,2.0,45.5,1.67,0.0,0.0,0.0,,0.0,,6.0,0.0,2.0,1.0,-4.2,1.0,0.0,0.0,0.0,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,5.0
5,L,栗栖留生,3,●,●,●,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,18.0,5.0,7.0,47.2,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,0.0
6,,古市彩音,3,■,■,■,,,3.0,1.0,0.0,33.3,0.33,0.0,0.0,0.0,,0.0,,3.0,0.0,1.0,0.0,-8.3,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,1.0
7,,藤井寧々,2,,□,□,,,9.0,2.0,1.0,22.2,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,-25.0,6.0,2.0,2.0,50.0,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,2.0
8,,ハンタヴァエヴァンゲリア,3,■,■,□,,,31.0,11.0,1.0,35.5,3.67,7.0,0.0,0.0,0.0,1.0,0.33,7.0,0.0,1.0,0.0,-3.6,7.0,4.0,0.0,57.1,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,12.0
9,,目黒愛梨,1,,,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,0.0
10,,白岩蘭奈,2,,□,■,,,12.0,5.0,2.0,41.7,2.5,0.0,0.0,0.0,,0.0,,3.0,0.0,0.0,1.0,8.3,12.0,6.0,1.0,54.2,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,5.0
12,,小林知加,3,■,■,■,,,12.0,2.0,0.0,16.7,0.67,0.0,0.0,0.0,,0.0,,4.0,0.0,1.0,1.0,0.0,6.0,2.0,2.0,50.0,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,2.0
13,,清水愛,3,■,■,■,,,14.0,2.0,1.0,14.3,0.67,0.0,0.0,0.0,,1.0,0.33,9.0,0.0,0.0,3.0,8.3,11.0,6.0,3.0,68.2,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,3.0
15,,松尾奈津子,2,,□,□,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,7.0,2.0,0.0,1.0,32.1,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,2.0
16,,安福若菜,0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,0.0
18,,藤原愛,1,□,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,911,2023-04-08,新潟県,シティホールプラザ アオーレ長岡,750.0,11:00,12:15,1:15,大塚達也,本間明,菅原潤,鷲尾正吾,群馬銀行グリーンウイングス,岡山シーガルズ,0.0,3.0,18.0,25.0,12.0,25.0,18.0,25.0,,,,,48.0,75.0,23,20,26,,,1:09,0,3,,3.0,0.0
1,,濱田真友,2,□,,,□,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,3.0,0.0,0.0,1.0,8.3,0.0,0.0,0.0,,913,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,837.0,11:00,12:48,1:48,勝又正,慈眼雅啓,本間明,島田和彦,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,19.0,25.0,25.0,11.0,25.0,15.0,25.0,23.0,,,94.0,74.0,24,21,21,33.0,,1:39,3,1,4.0,,0.0
2,,佐伯亜魅加,2,,,□,□,,6.0,2.0,1.0,33.3,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,100.0,913,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,837.0,11:00,12:48,1:48,勝又正,慈眼雅啓,本間明,島田和彦,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,19.0,25.0,25.0,11.0,25.0,15.0,25.0,23.0,,,94.0,74.0,24,21,21,33.0,,1:39,3,1,4.0,,2.0
3,,田口絢佳,3,,■,■,■,,12.0,3.0,3.0,25.0,1.0,0.0,0.0,0.0,,1.0,0.33,14.0,1.0,1.0,1.0,7.1,0.0,0.0,0.0,,913,2023-04-09,新潟県,シティホールプラザ アオーレ長岡,837.0,11:00,12:48,1:48,勝又正,慈眼雅啓,本間明,島田和彦,岡山シーガルズ,群馬銀行グリーンウイングス,3.0,0.0,19.0,25.0,25.0,11.0,25.0,15.0,25.0,23.0,,,94.0,74.0,24,21,21,33.0,,1:39,3,1,4.0,,5.0
