Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
ルートインホテルズブリリアントアリーズ,3,3,25,26,25,,,76,119,53,7,44.5,17.67,3,0,1,0.0,9,3.00,75,3,5,19,8.7,65,36.0,17.0,68.5,8.0,11,大野石油広島オイラーズ,0,0,21,24,22,,,67,125,42,4,33.6,14.00,1,1,0,100.0,3,1.00,68,2,3,12,6.2,69,34.0,16.0,60.9,4.0,20
JAぎふリオレーナ,3,3,25,25,25,,,75,139,47,5,33.8,15.67,16,4,1,25.0,7,2.33,74,5,6,20,11.5,57,21.0,28.0,61.4,3.0,16,千葉エンゼルクロス,0,0,17,20,20,,,57,143,37,13,25.9,12.33,5,2,0,40.0,5,1.67,58,1,1,8,4.7,67,24.0,23.0,53.0,2.0,14
千葉エンゼルクロス,0,0,17,20,20,,,57,143,37,13,25.9,12.33,5,2,0,40.0,5,1.67,58,1,1,8,4.7,67,24.0,23.0,53.0,2.0,14,JAぎふリオレーナ,3,3,25,25,25,,,75,139,47,5,33.8,15.67,16,4,1,25.0,7,2.33,74,5,6,20,11.5,57,21.0,28.0,61.4,3.0,16
プレステージ・インターナショナルアランマーレ,3,3,25,25,25,,,75,141,42,10,29.8,14.00,12,4,1,33.3,14,4.67,74,4,6,28,12.8,47,21.0,14.0,59.6,2.0,15,フォレストリーヴズ熊本,0,0,14,18,19,,,51,150,31,7,20.7,10.33,2,0,0,0.0,0,0.00,52,2,5,12,7.2,68,16.0,23.0,40.4,3.0,18
フォレストリーヴズ熊本,0,0,14,18,19,,,51,150,31,7,20.7,10.33,2,0,0,0.0,0,0.00,52,2,5,12,7.2,68,16.0,23.0,40.4,3.0,18,プレステージ・インターナショナルアランマーレ,3,3,25,25,25,,,75,141,42,10,29.8,14.00,12,4,1,33.3,14,4.67,74,4,6,28,12.8,47,21.0,14.0,59.6,2.0,15
JAぎふリオレーナ,3,3,25,25,25,,,75,139,50,9,36.0,16.67,12,3,3,25.0,8,2.67,73,4,6,36,15.8,52,32.0,2.0,63.5,2.0,13,フォレストリーヴズ熊本,0,0,18,18,18,,,54,129,32,8,24.8,10.67,4,1,0,25.0,4,1.33,56,1,3,18,8.5,67,28.0,3.0,44.0,2.0,17
フォレストリーヴズ熊本,0,0,18,18,18,,,54,129,32,8,24.8,10.67,4,1,0,25.0,4,1.33,56,1,3,18,8.5,67,28.0,3.0,44.0,2.0,17,JAぎふリオレーナ,3,3,25,25,25,,,75,139,50,9,36.0,16.67,12,3,3,25.0,8,2.67,73,4,6,36,15.8,52,32.0,2.0,63.5,2.0,13
プレステージ・インターナショナルアランマーレ,3,3,22,25,27,25,,99,219,72,10,32.9,18.00,14,5,0,35.7,12,3.00,98,1,10,22,4.1,93,44.0,28.0,62.4,4.0,14,千葉エンゼルクロス,1,0,25,20,25,23,,93,226,65,10,28.8,16.25,8,2,1,25.0,3,0.75,94,1,1,21,6.4,88,39.0,27.0,59.7,3.0,24
千葉エンゼルクロス,1,0,25,20,25,23,,93,226,65,10,28.8,16.25,8,2,1,25.0,3,0.75,94,1,1,21,6.4,88,39.0,27.0,59.7,3.0,24,プレステージ・インターナショナルアランマーレ,3,3,22,25,27,25,,99,219,72,10,32.9,18.00,14,5,0,35.7,12,3.00,98,1,10,22,4.1,93,44.0,28.0,62.4,4.0,14
群馬銀行グリーンウイングス,1,0,25,20,19,22,,86,184,52,13,28.3,13.00,4,1,2,25.0,6,1.50,87,2,6,23,7.2,83,49.0,14.0,67.5,3.0,26,ルートインホテルズブリリアントアリーズ,3,3,18,25,25,25,,93,165,58,10,35.2,14.50,2,0,0,0.0,10,2.50,92,3,8,18,6.0,81,32.0,24.0,54.3,8.0,22
ルートインホテルズブリリアントアリーズ,3,3,18,25,25,25,,93,165,58,10,35.2,14.50,2,0,0,0.0,10,2.50,92,3,8,18,6.0,81,32.0,24.0,54.3,8.0,22,群馬銀行グリーンウイングス,1,0,25,20,19,22,,86,184,52,13,28.3,13.00,4,1,2,25.0,6,1.50,87,2,6,23,7.2,83,49.0,14.0,67.5,3.0,26
GSS東京サンビームズ,0,0,18,24,20,,,62,138,46,10,33.3,15.33,3,0,0,0.0,2,0.67,64,1,1,20,9.0,69,29.0,21.0,57.2,5.0,13,大野石油広島オイラーズ,3,3,25,26,25,,,76,128,56,6,43.8,18.67,0,0,0,-,3,1.00,74,1,5,19,6.1,62,33.0,9.0,60.5,2.0,16
大野石油広島オイラーズ,3,3,25,26,25,,,76,128,56,6,43.8,18.67,0,0,0,-,3,1.00,74,1,5,19,6.1,62,33.0,9.0,60.5,2.0,16,GSS東京サンビームズ,0,0,18,24,20,,,62,138,46,10,33.3,15.33,3,0,0,0.0,2,0.67,64,1,1,20,9.0,69,29.0,21.0,57.2,5.0,13
群馬銀行グリーンウイングス,3,3,20,25,25,25,,95,213,63,12,29.6,15.75,8,3,0,37.5,9,2.25,94,2,3,15,5.3,87,48.0,18.0,65.5,4.0,21,大野石油広島オイラーズ,1,0,25,19,23,21,,88,218,60,14,27.5,15.00,1,0,0,0.0,8,2.00,89,1,2,20,6.2,90,45.0,29.0,66.1,5.0,19
大野石油広島オイラーズ,1,0,25,19,23,21,,88,218,60,14,27.5,15.00,1,0,0,0.0,8,2.00,89,1,2,20,6.2,90,45.0,29.0,66.1,5.0,19,群馬銀行グリーンウイングス,3,3,20,25,25,25,,95,213,63,12,29.6,15.75,8,3,0,37.5,9,2.25,94,2,3,15,5.3,87,48.0,18.0,65.5,4.0,21
GSS東京サンビームズ,0,0,19,18,20,,,57,125,30,6,24.0,10.00,4,2,1,50.0,5,1.67,59,3,4,18,11.0,68,32.0,11.0,55.1,4.0,19,ルートインホテルズブリリアントアリーズ,3,3,25,25,25,,,75,133,52,8,39.1,17.33,1,0,0,0.0,6,2.00,73,3,4,25,11.3,55,26.0,11.0,57.3,7.0,14
ルートインホテルズブリリアントアリーズ,3,3,25,25,25,,,75,133,52,8,39.1,17.33,1,0,0,0.0,6,2.00,73,3,4,25,11.3,55,26.0,11.0,57.3,7.0,14,GSS東京サンビームズ,0,0,19,18,20,,,57,125,30,6,24.0,10.00,4,2,1,50.0,5,1.67,59,3,4,18,11.0,68,32.0,11.0,55.1,4.0,19
JAぎふリオレーナ,2,1,17,17,25,25,13,97,204,61,15,29.9,12.20,29,7,6,24.1,5,1.00,98,1,8,23,4.8,98,39.0,33.0,56.6,7.0,30,ルートインホテルズブリリアントアリーズ,3,2,25,25,19,23,15,107,188,61,16,32.4,12.20,6,2,1,33.3,14,2.80,106,2,7,26,6.4,90,37.0,30.0,57.8,7.0,30
ルートインホテルズブリリアントアリーズ,3,2,25,25,19,23,15,107,188,61,16,32.4,12.20,6,2,1,33.3,14,2.80,106,2,7,26,6.4,90,37.0,30.0,57.8,7.0,30,JAぎふリオレーナ,2,1,17,17,25,25,13,97,204,61,15,29.9,12.20,29,7,6,24.1,5,1.00,98,1,8,23,4.8,98,39.0,33.0,56.6,7.0,30
ルートインホテルズブリリアントアリーズ,1,0,20,26,25,27,,98,168,54,10,32.1,13.50,5,1,0,20.0,7,1.75,99,6,7,30,11.9,89,34.0,18.0,48.3,9.0,31,ブレス浜松,3,3,25,28,22,29,,104,165,60,16,36.4,15.00,19,4,1,21.1,10,2.50,103,8,13,30,11.9,91,38.0,20.0,52.7,2.0,26
ブレス浜松,3,3,25,28,22,29,,104,165,60,16,36.4,15.00,19,4,1,21.1,10,2.50,103,8,13,30,11.9,91,38.0,20.0,52.7,2.0,26,ルートインホテルズブリリアントアリーズ,1,0,20,26,25,27,,98,168,54,10,32.1,13.50,5,1,0,20.0,7,1.75,99,6,7,30,11.9,89,34.0,18.0,48.3,9.0,31
大野石油広島オイラーズ,1,0,25,21,16,22,,84,182,51,10,28.0,12.75,17,1,3,5.9,6,1.50,85,2,2,17,6.8,84,38.0,22.0,58.3,1.0,25,ブレス浜松,3,3,22,25,25,25,,97,188,72,12,38.3,18.00,19,3,5,15.8,10,2.50,96,2,11,24,5.5,83,56.0,10.0,73.5,2.0,13
ブレス浜松,3,3,22,25,25,25,,97,188,72,12,38.3,18.00,19,3,5,15.8,10,2.50,96,2,11,24,5.5,83,56.0,10.0,73.5,2.0,13,大野石油広島オイラーズ,1,0,25,21,16,22,,84,182,51,10,28.0,12.75,17,1,3,5.9,6,1.50,85,2,2,17,6.8,84,38.0,22.0,58.3,1.0,25
プレステージ・インターナショナルアランマーレ,3,3,25,25,25,,,75,120,41,7,34.2,13.67,10,2,1,20.0,12,4.00,73,5,6,28,14.4,57,19.0,21.0,51.8,3.0,17,ルートインホテルズブリリアントアリーズ,0,0,20,19,21,,,60,124,38,10,30.6,12.67,5,1,2,20.0,4,1.33,62,2,4,17,8.5,66,12.0,26.0,37.9,3.0,16
ルートインホテルズブリリアントアリーズ,0,0,20,19,21,,,60,124,38,10,30.6,12.67,5,1,2,20.0,4,1.33,62,2,4,17,8.5,66,12.0,26.0,37.9,3.0,16,プレステージ・インターナショナルアランマーレ,3,3,25,25,25,,,75,120,41,7,34.2,13.67,10,2,1,20.0,12,4.00,73,5,6,28,14.4,57,19.0,21.0,51.8,3.0,17
群馬銀行グリーンウイングス,3,3,28,25,25,,,78,158,50,10,31.6,16.67,4,0,0,0.0,13,4.33,76,4,1,25,13.2,65,31.0,22.0,64.6,2.0,11,大野石油広島オイラーズ,0,0,26,20,20,,,66,155,48,7,31.0,16.00,3,0,0,0.0,4,1.33,68,1,3,11,4.4,74,37.0,11.0,57.4,1.0,13
大野石油広島オイラーズ,0,0,26,20,20,,,66,155,48,7,31.0,16.00,3,0,0,0.0,4,1.33,68,1,3,11,4.4,74,37.0,11.0,57.4,1.0,13,群馬銀行グリーンウイングス,3,3,28,25,25,,,78,158,50,10,31.6,16.67,4,0,0,0.0,13,4.33,76,4,1,25,13.2,65,31.0,22.0,64.6,2.0,11
群馬銀行グリーンウイングス,3,3,25,14,25,25,,89,197,60,12,30.5,15.00,6,1,1,16.7,4,1.00,88,2,5,27,8.5,73,23.0,24.0,47.9,7.0,23,プレステージ・インターナショナルアランマーレ,1,0,18,25,23,16,,82,195,46,10,23.6,11.50,10,2,1,20.0,6,1.50,83,6,8,26,12.7,83,42.0,14.0,59.0,5.0,24
プレステージ・インターナショナルアランマーレ,1,0,18,25,23,16,,82,195,46,10,23.6,11.50,10,2,1,20.0,6,1.50,83,6,8,26,12.7,83,42.0,14.0,59.0,5.0,24,群馬銀行グリーンウイングス,3,3,25,14,25,25,,89,197,60,12,30.5,15.00,6,1,1,16.7,4,1.00,88,2,5,27,8.5,73,23.0,24.0,47.9,7.0,23
ブレス浜松,2,1,25,22,12,25,10,94,197,54,14,27.4,10.80,17,3,1,17.6,5,1.00,95,4,10,22,7.4,94,45.0,24.0,60.6,5.0,31,群馬銀行グリーンウイングス,3,2,22,25,25,20,15,107,202,70,12,34.7,14.00,6,0,0,0.0,4,0.80,106,4,11,25,7.1,83,37.0,24.0,59.0,8.0,29
群馬銀行グリーンウイングス,3,2,22,25,25,20,15,107,202,70,12,34.7,14.00,6,0,0,0.0,4,0.80,106,4,11,25,7.1,83,37.0,24.0,59.0,8.0,29,ブレス浜松,2,1,25,22,12,25,10,94,197,54,14,27.4,10.80,17,3,1,17.6,5,1.00,95,4,10,22,7.4,94,45.0,24.0,60.6,5.0,31
ブレス浜松,3,3,25,25,25,,,75,125,49,9,39.2,16.33,14,5,2,35.7,4,1.33,73,4,11,15,6.8,56,29.0,10.0,60.7,2.0,18,プレステージ・インターナショナルアランマーレ,0,0,20,22,19,,,61,130,39,7,30.0,13.00,15,4,1,26.7,0,0.00,63,0,7,17,4.0,59,24.0,18.0,55.9,4.0,22
プレステージ・インターナショナルアランマーレ,0,0,20,22,19,,,61,130,39,7,30.0,13.00,15,4,1,26.7,0,0.00,63,0,7,17,4.0,59,24.0,18.0,55.9,4.0,22,ブレス浜松,3,3,25,25,25,,,75,125,49,9,39.2,16.33,14,5,2,35.7,4,1.33,73,4,11,15,6.8,56,29.0,10.0,60.7,2.0,18
プレステージ・インターナショナルアランマーレ,3,2,25,25,19,21,15,105,230,75,14,32.6,15.00,23,5,2,21.7,10,2.00,105,2,7,40,9.8,91,60.0,3.0,67.6,3.0,18,大野石油広島オイラーズ,2,1,22,15,25,25,10,97,233,65,13,27.9,13.00,12,2,3,16.7,5,1.00,97,3,4,28,9.3,97,51.0,6.0,55.7,1.0,24
大野石油広島オイラーズ,2,1,22,15,25,25,10,97,233,65,13,27.9,13.00,12,2,3,16.7,5,1.00,97,3,4,28,9.3,97,51.0,6.0,55.7,1.0,24,プレステージ・インターナショナルアランマーレ,3,2,25,25,19,21,15,105,230,75,14,32.6,15.00,23,5,2,21.7,10,2.00,105,2,7,40,9.8,91,60.0,3.0,67.6,3.0,18
