,Player,Team,Month,No.,Set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,Point,AEff%,BAEff%
157,大谷芽衣,フォレストリーヴズ熊本,11,84,16,0,0,0,,0.0,0,0,0,,0,0.0,18,1,2,2,5.6,20,8,5,52.5,3973,1832,1,,
158,大谷芽衣,フォレストリーヴズ熊本,12,14,4,0,0,0,,0.0,0,0,0,,0,0.0,0,0,0,0,,25,12,6,60.0,682,180,0,,
159,大貫菜生,リガーレ仙台,1,28,15,80,27,1,33.8,1.8,0,0,0,,11,0.73,32,0,2,6,3.1,1,0,1,50.0,2784,2028,38,32.5,
160,大貫菜生,リガーレ仙台,10,14,6,32,9,5,28.1,1.5,0,0,0,,4,0.67,13,0,1,2,1.9,2,1,1,75.0,1287,1010,13,12.5,
161,大貫菜生,リガーレ仙台,11,35,17,108,46,2,42.6,2.71,0,0,0,,11,0.65,52,1,2,11,6.2,7,1,4,42.9,3306,2488,58,40.7,
162,大高るり,フォレストリーヴズ熊本,1,24,10,70,25,3,35.7,2.5,0,0,0,,3,0.3,32,2,1,8,11.7,1,1,0,100.0,2086,1057,30,31.4,
163,大高るり,フォレストリーヴズ熊本,11,48,17,108,34,8,31.5,2.0,0,0,0,,8,0.47,62,3,2,16,10.5,3,1,1,50.0,3973,1832,45,24.1,
164,大高るり,フォレストリーヴズ熊本,12,8,4,27,13,1,48.1,3.25,0,0,0,,3,0.75,13,0,1,3,3.8,1,0,1,50.0,682,180,16,44.4,
165,宮井遥,JAぎふリオレーナ,1,12,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,1385,574,0,,
166,宮井遥,JAぎふリオレーナ,10,12,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,1291,880,0,,
167,宮井遥,JAぎふリオレーナ,11,30,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,3328,2429,0,,
168,宮井遥,JAぎふリオレーナ,12,12,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,1357,510,0,,
169,宮崎愛里,大野石油広島オイラーズ,1,6,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,2074,1402,0,,
170,宮崎愛里,大野石油広島オイラーズ,11,10,6,18,4,3,22.2,0.67,1,1,0,100.0,0,0.0,19,1,0,8,15.8,1,0,1,50.0,3306,1920,5,5.6,100.0
171,宮崎愛里,大野石油広島オイラーズ,12,4,1,0,0,0,,0.0,0,0,0,,0,0.0,1,0,0,0,0.0,0,0,0,,1362,440,0,,
172,宮本菜月,プレステージ・インターナショナルアランマーレ,1,24,7,19,5,2,26.3,0.71,1,0,0,0.0,0,0.0,2,0,1,1,0.0,0,0,0,,2760,3034,5,15.8,0.0
173,宮本菜月,プレステージ・インターナショナルアランマーレ,10,12,4,11,2,1,18.2,0.5,1,0,0,0.0,0,0.0,10,0,1,3,5.0,0,0,0,,1286,1210,2,9.1,0.0
174,宮本菜月,プレステージ・インターナショナルアランマーレ,11,24,7,46,14,1,30.4,2.0,9,0,0,0.0,2,0.29,21,1,2,6,9.5,0,0,0,,2649,1831,17,28.3,0.0
175,宮本菜月,プレステージ・インターナショナルアランマーレ,12,12,4,17,4,0,23.5,1.0,2,0,0,0.0,1,0.25,4,1,0,1,31.2,0,0,0,,1357,1270,6,23.5,0.0
176,宮田あかり,リガーレ仙台,1,12,4,24,7,1,29.2,1.75,0,0,0,,1,0.25,10,0,1,3,5.0,0,0,0,,2784,2028,8,25.0,
177,宮田あかり,リガーレ仙台,10,6,7,79,31,4,39.2,4.43,1,0,0,0.0,1,0.14,31,0,1,6,4.0,2,0,1,25.0,1287,1010,32,34.2,0.0
178,宮田あかり,リガーレ仙台,11,15,17,156,64,9,41.0,3.76,0,0,0,,6,0.35,63,4,5,11,8.7,4,3,0,75.0,3306,2488,74,35.3,
179,富澤結花,ルートインホテルズブリリアントアリーズ,1,2,5,0,0,0,,0.0,0,0,0,,0,0.0,8,2,0,3,34.4,5,2,1,50.0,1395,980,2,,
180,富澤結花,ルートインホテルズブリリアントアリーズ,10,2,5,21,12,1,57.1,2.4,3,2,0,66.7,1,0.2,19,1,0,4,10.5,24,12,4,58.3,1292,1180,14,52.4,66.7
181,富澤結花,ルートインホテルズブリリアントアリーズ,12,1,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,674,0,0,,
182,小原心,千葉エンゼルクロス,1,7,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,702,352,0,,
183,小松泉穂,リガーレ仙台,1,8,8,2,0,0,0.0,0.0,0,0,0,,0,0.0,11,0,1,2,2.3,0,0,0,,2784,2028,0,0.0,
184,小松泉穂,リガーレ仙台,10,4,2,0,0,0,,0.0,0,0,0,,0,0.0,6,1,0,0,16.7,0,0,0,,1287,1010,1,,
185,小松泉穂,リガーレ仙台,11,8,3,0,0,0,,0.0,0,0,0,,0,0.0,2,0,0,0,0.0,1,0,0,0.0,2636,2028,0,,
186,小林知加,群馬銀行グリーンウイングス,1,48,10,74,32,3,43.2,3.2,5,0,0,0.0,2,0.2,41,2,2,16,13.4,58,20,12,44.8,2759,1905,36,39.2,0.0
187,小林知加,群馬銀行グリーンウイングス,10,24,6,0,0,0,,0.0,0,0,0,,0,0.0,4,1,0,0,25.0,9,4,2,55.6,1288,720,1,,
188,小林知加,群馬銀行グリーンウイングス,11,60,16,51,25,2,49.0,1.56,2,1,1,50.0,3,0.19,28,1,3,10,9.8,40,20,11,63.8,3305,2375,29,45.1,0.0
189,小林知加,群馬銀行グリーンウイングス,12,12,3,20,6,0,30.0,2.0,2,1,0,50.0,1,0.33,10,0,0,3,7.5,23,7,3,37.0,683,230,7,30.0,50.0
190,小泉海藍,GSS東京サンビームズ,1,22,0,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,700,1546,0,,
191,小泉海藍,GSS東京サンビームズ,10,44,2,7,3,0,42.9,1.5,0,0,0,,0,0.0,1,0,0,0,0.0,0,0,0,,1291,1000,3,42.9,
192,小泉海藍,GSS東京サンビームズ,11,110,2,10,1,1,10.0,0.5,0,0,0,,0,0.0,2,0,1,0,-12.5,0,0,0,,3284,1916,1,0.0,
193,小泉海藍,GSS東京サンビームズ,12,44,1,7,2,0,28.6,2.0,0,0,0,,0,0.0,2,0,0,0,0.0,0,0,0,,1361,390,2,28.6,
194,小澤史苑,リガーレ仙台,1,16,15,90,29,5,32.2,1.93,0,0,0,,3,0.2,53,2,0,14,10.4,116,48,26,52.6,2784,2028,34,26.7,
195,小澤史苑,リガーレ仙台,10,8,7,31,8,0,25.8,1.14,1,0,0,0.0,3,0.43,21,0,0,5,6.0,51,27,14,66.7,1287,1010,11,25.8,0.0
196,小澤史苑,リガーレ仙台,11,20,16,83,32,5,38.6,2.0,0,0,0,,3,0.19,52,0,1,13,5.8,90,51,22,68.9,3306,2488,35,32.5,
197,小茂田夏海,ルートインホテルズブリリアントアリーズ,1,6,8,40,18,4,45.0,2.25,0,0,0,,5,0.62,17,1,1,3,8.8,7,5,1,78.6,1395,980,24,35.0,
198,小茂田夏海,ルートインホテルズブリリアントアリーズ,10,6,6,22,10,3,45.5,1.67,2,0,2,0.0,1,0.17,19,2,1,6,17.1,0,0,0,,1292,1180,13,31.8,-100.0
