Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
群馬銀行グリーンウイングス,3,3,25,25,25,,,75,121,45,6,37.2,15.00,1,0,0,0.0,5,1.67,74,3,3,24,11.1,43,22.0,13.0,66.3,4.0,22,柏エンゼルクロス,0,0,22,11,14,,,47,135,33,12,24.4,11.00,1,0,1,0.0,1,0.33,48,0,5,8,1.6,71,33.0,13.0,55.6,5.0,13
JAぎふリオレーナ,1,0,22,25,24,25,,96,172,59,14,34.3,14.75,10,3,4,30.0,4,1.00,97,8,3,22,13.1,81,35.0,19.0,54.9,5.0,25,ブレス浜松,3,3,25,16,26,27,,94,152,58,6,38.2,14.50,7,4,0,57.1,10,2.50,93,4,11,24,7.8,92,39.0,27.0,57.1,8.0,22
ブレス浜松,3,3,25,16,26,27,,94,152,58,6,38.2,14.50,7,4,0,57.1,10,2.50,93,4,11,24,7.8,92,39.0,27.0,57.1,8.0,22,JAぎふリオレーナ,1,0,22,25,24,25,,96,172,59,14,34.3,14.75,10,3,4,30.0,4,1.00,97,8,3,22,13.1,81,35.0,19.0,54.9,5.0,25
プレステージ・インターナショナルアランマーレ,1,0,22,25,24,19,,90,174,60,14,34.5,15.00,15,5,4,33.3,7,1.75,91,5,10,22,8.8,86,44.0,24.0,65.1,6.0,18,大野石油広島オイラーズ,3,3,25,20,26,25,,96,146,50,5,34.2,12.50,5,1,2,20.0,14,3.50,95,2,9,18,4.5,77,38.0,17.0,60.4,4.0,30
大野石油広島オイラーズ,3,3,25,20,26,25,,96,146,50,5,34.2,12.50,5,1,2,20.0,14,3.50,95,2,9,18,4.5,77,38.0,17.0,60.4,4.0,30,プレステージ・インターナショナルアランマーレ,1,0,22,25,24,19,,90,174,60,14,34.5,15.00,15,5,4,33.3,7,1.75,91,5,10,22,8.8,86,44.0,24.0,65.1,6.0,18
ルートインホテルズブリリアントアリーズ,0,0,24,20,18,,,62,130,43,2,33.1,14.33,2,1,0,50.0,7,2.33,63,2,1,18,9.9,69,29.0,14.0,52.2,3.0,10,GSS東京サンビームズ,3,3,26,25,25,,,76,148,55,4,37.2,18.33,5,2,0,40.0,9,3.00,75,6,6,26,14.7,61,31.0,12.0,60.7,0.0,6
GSS東京サンビームズ,3,3,26,25,25,,,76,148,55,4,37.2,18.33,5,2,0,40.0,9,3.00,75,6,6,26,14.7,61,31.0,12.0,60.7,0.0,6,ルートインホテルズブリリアントアリーズ,0,0,24,20,18,,,62,130,43,2,33.1,14.33,2,1,0,50.0,7,2.33,63,2,1,18,9.9,69,29.0,14.0,52.2,3.0,10
柏エンゼルクロス,3,2,25,23,18,25,18,109,194,71,9,36.6,14.20,2,1,0,50.0,5,1.00,108,6,2,33,12.7,94,47.0,23.0,62.2,7.0,27,GSS東京サンビームズ,2,1,17,25,25,21,16,104,197,73,12,37.1,14.60,3,1,0,33.3,11,2.20,105,2,10,22,4.8,103,47.0,20.0,55.3,5.0,18
GSS東京サンビームズ,2,1,17,25,25,21,16,104,197,73,12,37.1,14.60,3,1,0,33.3,11,2.20,105,2,10,22,4.8,103,47.0,20.0,55.3,5.0,18,柏エンゼルクロス,3,2,25,23,18,25,18,109,194,71,9,36.6,14.20,2,1,0,50.0,5,1.00,108,6,2,33,12.7,94,47.0,23.0,62.2,7.0,27
大野石油広島オイラーズ,3,2,22,21,25,25,15,108,222,65,12,29.3,13.00,7,1,1,14.3,13,2.60,107,7,2,26,12.1,97,44.0,23.0,57.2,4.0,23,ブレス浜松,2,1,25,25,23,21,10,104,230,76,11,33.0,15.20,10,3,1,30.0,6,1.20,105,4,8,30,9.0,105,56.0,23.0,64.3,4.0,18
ブレス浜松,2,1,25,25,23,21,10,104,230,76,11,33.0,15.20,10,3,1,30.0,6,1.20,105,4,8,30,9.0,105,56.0,23.0,64.3,4.0,18,大野石油広島オイラーズ,3,2,22,21,25,25,15,108,222,65,12,29.3,13.00,7,1,1,14.3,13,2.60,107,7,2,26,12.1,97,44.0,23.0,57.2,4.0,23
ルートインホテルズブリリアントアリーズ,3,3,22,25,25,25,,97,155,62,13,40.0,15.50,3,1,0,33.3,7,1.75,96,4,3,25,9.9,69,34.0,20.0,63.8,1.0,24,プレステージ・インターナショナルアランマーレ,1,0,25,21,15,15,,76,165,50,11,30.3,12.50,8,2,0,25.0,7,1.75,77,2,8,13,4.2,92,40.0,24.0,56.5,5.0,17
プレステージ・インターナショナルアランマーレ,1,0,25,21,15,15,,76,165,50,11,30.3,12.50,8,2,0,25.0,7,1.75,77,2,8,13,4.2,92,40.0,24.0,56.5,5.0,17,ルートインホテルズブリリアントアリーズ,3,3,22,25,25,25,,97,155,62,13,40.0,15.50,3,1,0,33.3,7,1.75,96,4,3,25,9.9,69,34.0,20.0,63.8,1.0,24
群馬銀行グリーンウイングス,3,3,25,25,25,,,75,131,44,3,33.6,14.67,2,1,0,50.0,6,2.00,74,2,4,20,8.1,49,22.0,12.0,57.1,1.0,23,ブレス浜松,0,0,19,17,17,,,53,139,37,14,26.6,12.33,7,0,3,0.0,6,2.00,54,2,5,15,8.3,70,36.0,14.0,61.4,4.0,8
ブレス浜松,0,0,19,17,17,,,53,139,37,14,26.6,12.33,7,0,3,0.0,6,2.00,54,2,5,15,8.3,70,36.0,14.0,61.4,4.0,8,群馬銀行グリーンウイングス,3,3,25,25,25,,,75,131,44,3,33.6,14.67,2,1,0,50.0,6,2.00,74,2,4,20,8.1,49,22.0,12.0,57.1,1.0,23
GSS東京サンビームズ,2,1,22,28,22,25,5,102,188,66,8,35.1,13.20,14,4,1,28.6,8,1.60,103,2,7,17,4.4,97,40.0,23.0,53.1,1.0,26,プレステージ・インターナショナルアランマーレ,3,2,25,26,25,20,15,111,211,80,14,37.9,16.00,19,5,3,26.3,11,2.20,110,4,11,32,8.4,96,58.0,19.0,70.3,1.0,16
プレステージ・インターナショナルアランマーレ,3,2,25,26,25,20,15,111,211,80,14,37.9,16.00,19,5,3,26.3,11,2.20,110,4,11,32,8.4,96,58.0,19.0,70.3,1.0,16,GSS東京サンビームズ,2,1,22,28,22,25,5,102,188,66,8,35.1,13.20,14,4,1,28.6,8,1.60,103,2,7,17,4.4,97,40.0,23.0,53.1,1.0,26
JAぎふリオレーナ,2,1,25,25,19,23,14,106,242,75,14,31.0,15.00,16,6,2,37.5,10,2.00,107,2,6,30,7.5,101,39.0,41.0,58.9,5.0,19,柏エンゼルクロス,3,2,21,20,25,25,16,107,227,71,11,31.3,14.20,7,2,1,28.6,7,1.40,106,4,3,19,7.5,99,38.0,31.0,54.0,5.0,25
柏エンゼルクロス,3,2,21,20,25,25,16,107,227,71,11,31.3,14.20,7,2,1,28.6,7,1.40,106,4,3,19,7.5,99,38.0,31.0,54.0,5.0,25,JAぎふリオレーナ,2,1,25,25,19,23,14,106,242,75,14,31.0,15.00,16,6,2,37.5,10,2.00,107,2,6,30,7.5,101,39.0,41.0,58.9,5.0,19
大野石油広島オイラーズ,2,1,23,21,25,28,9,106,214,76,15,35.5,15.20,16,4,2,25.0,9,1.80,107,1,4,28,6.5,107,58.0,17.0,62.1,1.0,20,ルートインホテルズブリリアントアリーズ,3,2,25,25,20,26,15,111,207,77,9,37.2,15.40,2,1,0,50.0,11,2.20,110,3,3,29,8.6,103,58.0,16.0,64.1,8.0,20
ルートインホテルズブリリアントアリーズ,3,2,25,25,20,26,15,111,207,77,9,37.2,15.40,2,1,0,50.0,11,2.20,110,3,3,29,8.6,103,58.0,16.0,64.1,8.0,20,大野石油広島オイラーズ,2,1,23,21,25,28,9,106,214,76,15,35.5,15.20,16,4,2,25.0,9,1.80,107,1,4,28,6.5,107,58.0,17.0,62.1,1.0,20
群馬銀行グリーンウイングス,3,3,25,23,25,25,,98,204,69,11,33.8,17.25,5,1,1,20.0,7,1.75,97,3,4,22,7.7,75,28.0,16.0,48.0,5.0,19,プレステージ・インターナショナルアランマーレ,1,0,18,25,22,17,,82,198,52,10,26.3,13.00,11,1,1,9.1,5,1.25,83,5,6,28,12.7,92,50.0,18.0,64.1,3.0,20
プレステージ・インターナショナルアランマーレ,1,0,18,25,22,17,,82,198,52,10,26.3,13.00,11,1,1,9.1,5,1.25,83,5,6,28,12.7,92,50.0,18.0,64.1,3.0,20,群馬銀行グリーンウイングス,3,3,25,23,25,25,,98,204,69,11,33.8,17.25,5,1,1,20.0,7,1.75,97,3,4,22,7.7,75,28.0,16.0,48.0,5.0,19
GSS東京サンビームズ,3,2,16,25,21,25,15,102,221,67,10,30.3,13.40,6,1,0,16.7,5,1.00,101,2,3,24,7.2,96,48.0,12.0,56.2,1.0,28,ブレス浜松,2,1,25,21,25,20,13,104,212,70,15,33.0,14.00,5,1,1,20.0,15,3.00,105,5,8,36,11.4,97,51.0,22.0,63.9,5.0,14
ブレス浜松,2,1,25,21,25,20,13,104,212,70,15,33.0,14.00,5,1,1,20.0,15,3.00,105,5,8,36,11.4,97,51.0,22.0,63.9,5.0,14,GSS東京サンビームズ,3,2,16,25,21,25,15,102,221,67,10,30.3,13.40,6,1,0,16.7,5,1.00,101,2,3,24,7.2,96,48.0,12.0,56.2,1.0,28
JAぎふリオレーナ,2,1,18,24,25,25,7,99,196,63,15,32.1,12.60,12,3,1,25.0,9,1.80,100,2,3,32,9.2,98,32.0,31.0,48.5,2.0,25,ルートインホテルズブリリアントアリーズ,3,2,25,26,21,22,15,109,208,71,14,34.1,14.20,2,0,2,0.0,13,2.60,108,5,6,35,11.3,97,47.0,18.0,57.7,5.0,20
ルートインホテルズブリリアントアリーズ,3,2,25,26,21,22,15,109,208,71,14,34.1,14.20,2,0,2,0.0,13,2.60,108,5,6,35,11.3,97,47.0,18.0,57.7,5.0,20,JAぎふリオレーナ,2,1,18,24,25,25,7,99,196,63,15,32.1,12.60,12,3,1,25.0,9,1.80,100,2,3,32,9.2,98,32.0,31.0,48.5,2.0,25
JAぎふリオレーナ,3,2,25,23,17,26,15,106,189,72,19,38.1,14.40,24,7,3,29.2,3,0.60,105,3,2,24,8.1,95,48.0,21.0,61.6,4.0,28,プレステージ・インターナショナルアランマーレ,2,1,20,25,25,24,12,106,191,64,14,33.5,12.80,15,0,4,0.0,14,2.80,107,3,11,31,7.5,102,59.0,18.0,66.7,3.0,25
プレステージ・インターナショナルアランマーレ,2,1,20,25,25,24,12,106,191,64,14,33.5,12.80,15,0,4,0.0,14,2.80,107,3,11,31,7.5,102,59.0,18.0,66.7,3.0,25,JAぎふリオレーナ,3,2,25,23,17,26,15,106,189,72,19,38.1,14.40,24,7,3,29.2,3,0.60,105,3,2,24,8.1,95,48.0,21.0,61.6,4.0,28
群馬銀行グリーンウイングス,3,3,26,25,25,,,76,159,47,11,29.6,15.67,3,0,2,0.0,12,4.00,74,1,4,16,5.4,63,35.0,18.0,69.8,4.0,16,ルートインホテルズブリリアントアリーズ,0,0,24,19,23,,,66,140,40,6,28.6,13.33,1,0,0,0.0,7,2.33,68,0,5,10,1.8,70,34.0,20.0,62.9,5.0,19
ルートインホテルズブリリアントアリーズ,0,0,24,19,23,,,66,140,40,6,28.6,13.33,1,0,0,0.0,7,2.33,68,0,5,10,1.8,70,34.0,20.0,62.9,5.0,19,群馬銀行グリーンウイングス,3,3,26,25,25,,,76,159,47,11,29.6,15.67,3,0,2,0.0,12,4.00,74,1,4,16,5.4,63,35.0,18.0,69.8,4.0,16
柏エンゼルクロス,3,3,25,25,25,,,75,146,55,9,37.7,18.33,3,1,1,33.3,5,1.67,73,2,4,17,7.2,57,28.0,7.0,55.3,0.0,13,ブレス浜松,0,0,22,18,23,,,63,138,42,6,30.4,14.00,12,3,2,25.0,4,1.33,65,4,7,22,11.9,69,41.0,11.0,67.4,0.0,13
ブレス浜松,0,0,22,18,23,,,63,138,42,6,30.4,14.00,12,3,2,25.0,4,1.33,65,4,7,22,11.9,69,41.0,11.0,67.4,0.0,13,柏エンゼルクロス,3,3,25,25,25,,,75,146,55,9,37.7,18.33,3,1,1,33.3,5,1.67,73,2,4,17,7.2,57,28.0,7.0,55.3,0.0,13
大野石油広島オイラーズ,0,0,22,16,16,,,54,122,32,5,26.2,10.67,7,1,1,14.3,3,1.00,56,1,5,5,1.8,67,33.0,18.0,62.7,2.0,18,GSS東京サンビームズ,3,3,25,25,25,,,75,117,53,10,45.3,17.67,2,1,1,50.0,8,2.67,73,2,4,16,6.8,50,34.0,11.0,79.0,4.0,12
GSS東京サンビームズ,3,3,25,25,25,,,75,117,53,10,45.3,17.67,2,1,1,50.0,8,2.67,73,2,4,16,6.8,50,34.0,11.0,79.0,4.0,12,大野石油広島オイラーズ,0,0,22,16,16,,,54,122,32,5,26.2,10.67,7,1,1,14.3,3,1.00,56,1,5,5,1.8,67,33.0,18.0,62.7,2.0,18
群馬銀行グリーンウイングス,3,3,25,25,25,,,75,158,46,6,29.1,15.33,10,2,0,20.0,7,2.33,73,2,6,14,5.5,51,21.0,19.0,59.8,5.0,20,JAぎふリオレーナ,0,0,16,18,23,,,57,144,35,11,24.3,11.67,17,6,4,35.3,3,1.00,59,2,7,10,4.7,66,29.0,22.0,60.6,2.0,17
JAぎふリオレーナ,0,0,16,18,23,,,57,144,35,11,24.3,11.67,17,6,4,35.3,3,1.00,59,2,7,10,4.7,66,29.0,22.0,60.6,2.0,17,群馬銀行グリーンウイングス,3,3,25,25,25,,,75,158,46,6,29.1,15.33,10,2,0,20.0,7,2.33,73,2,6,14,5.5,51,21.0,19.0,59.8,5.0,20
柏エンゼルクロス,3,3,25,25,20,25,,95,169,72,14,42.6,18.00,4,2,1,50.0,5,1.25,94,4,3,31,11.7,83,45.0,11.0,60.8,5.0,14,大野石油広島オイラーズ,1,0,20,22,25,19,,86,154,52,10,33.8,13.00,7,3,0,42.9,6,1.50,87,6,3,24,12.9,90,43.0,16.0,56.7,1.0,22
大野石油広島オイラーズ,1,0,20,22,25,19,,86,154,52,10,33.8,13.00,7,3,0,42.9,6,1.50,87,6,3,24,12.9,90,43.0,16.0,56.7,1.0,22,柏エンゼルクロス,3,3,25,25,20,25,,95,169,72,14,42.6,18.00,4,2,1,50.0,5,1.25,94,4,3,31,11.7,83,45.0,11.0,60.8,5.0,14
JAぎふリオレーナ,3,3,25,25,26,,,76,134,47,9,35.1,15.67,11,3,4,27.3,9,3.00,74,1,5,19,6.1,61,33.0,13.0,64.8,0.0,19,GSS東京サンビームズ,0,0,22,19,24,,,65,146,45,9,30.8,15.00,9,4,0,44.4,4,1.33,67,2,6,16,6.7,68,31.0,18.0,58.8,4.0,14
GSS東京サンビームズ,0,0,22,19,24,,,65,146,45,9,30.8,15.00,9,4,0,44.4,4,1.33,67,2,6,16,6.7,68,31.0,18.0,58.8,4.0,14,JAぎふリオレーナ,3,3,25,25,26,,,76,134,47,9,35.1,15.67,11,3,4,27.3,9,3.00,74,1,5,19,6.1,61,33.0,13.0,64.8,0.0,19
プレステージ・インターナショナルアランマーレ,3,3,25,25,26,,,76,139,47,8,33.8,15.67,16,2,0,12.5,9,3.00,75,4,5,19,10.0,57,21.0,22.0,56.1,0.0,16,大野石油広島オイラーズ,0,0,18,20,24,,,62,150,44,6,29.3,14.67,15,2,2,13.3,4,1.33,63,1,6,14,4.8,68,27.0,22.0,55.9,4.0,13
大野石油広島オイラーズ,0,0,18,20,24,,,62,150,44,6,29.3,14.67,15,2,2,13.3,4,1.33,63,1,6,14,4.8,68,27.0,22.0,55.9,4.0,13,プレステージ・インターナショナルアランマーレ,3,3,25,25,26,,,76,139,47,8,33.8,15.67,16,2,0,12.5,9,3.00,75,4,5,19,10.0,57,21.0,22.0,56.1,0.0,16
群馬銀行グリーンウイングス,3,3,24,25,25,25,,99,196,67,10,34.2,16.75,4,1,1,25.0,15,3.75,98,2,4,30,8.7,77,52.0,11.0,74.7,2.0,15,ルートインホテルズブリリアントアリーズ,1,0,26,21,15,22,,84,202,55,8,27.2,13.75,2,0,1,0.0,9,2.25,85,4,6,14,7.1,94,44.0,20.0,57.4,1.0,16
ルートインホテルズブリリアントアリーズ,1,0,26,21,15,22,,84,202,55,8,27.2,13.75,2,0,1,0.0,9,2.25,85,4,6,14,7.1,94,44.0,20.0,57.4,1.0,16,群馬銀行グリーンウイングス,3,3,24,25,25,25,,99,196,67,10,34.2,16.75,4,1,1,25.0,15,3.75,98,2,4,30,8.7,77,52.0,11.0,74.7,2.0,15
ブレス浜松,1,0,26,18,10,17,,71,211,39,21,18.5,9.75,11,1,0,9.1,9,2.25,72,2,4,32,12.5,92,51.0,9.0,60.3,7.0,21,柏エンゼルクロス,3,3,24,25,25,25,,99,218,54,13,24.8,13.50,6,1,0,16.7,10,2.50,98,3,4,32,10.2,67,21.0,14.0,41.8,4.0,32
柏エンゼルクロス,3,3,24,25,25,25,,99,218,54,13,24.8,13.50,6,1,0,16.7,10,2.50,98,3,4,32,10.2,67,21.0,14.0,41.8,4.0,32,ブレス浜松,1,0,26,18,10,17,,71,211,39,21,18.5,9.75,11,1,0,9.1,9,2.25,72,2,4,32,12.5,92,51.0,9.0,60.3,7.0,21
JAぎふリオレーナ,1,0,18,25,22,24,,89,176,63,13,35.8,15.75,12,4,1,33.3,4,1.00,90,2,7,12,3.6,86,26.0,34.0,50.0,1.0,20,大野石油広島オイラーズ,3,3,25,15,25,26,,91,161,55,9,34.2,13.75,8,1,1,12.5,14,3.50,90,1,4,26,7.2,81,38.0,31.0,66.0,7.0,21
大野石油広島オイラーズ,3,3,25,15,25,26,,91,161,55,9,34.2,13.75,8,1,1,12.5,14,3.50,90,1,4,26,7.2,81,38.0,31.0,66.0,7.0,21,JAぎふリオレーナ,1,0,18,25,22,24,,89,176,63,13,35.8,15.75,12,4,1,33.3,4,1.00,90,2,7,12,3.6,86,26.0,34.0,50.0,1.0,20
プレステージ・インターナショナルアランマーレ,3,3,18,28,25,25,,96,181,55,18,30.4,13.75,6,0,0,0.0,9,2.25,95,10,9,29,15.8,83,45.0,18.0,65.1,1.0,22,GSS東京サンビームズ,1,0,25,26,16,23,,90,175,53,11,30.3,13.25,9,1,0,11.1,6,1.50,91,3,6,20,7.1,82,33.0,20.0,52.4,5.0,28
GSS東京サンビームズ,1,0,25,26,16,23,,90,175,53,11,30.3,13.25,9,1,0,11.1,6,1.50,91,3,6,20,7.1,82,33.0,20.0,52.4,5.0,28,プレステージ・インターナショナルアランマーレ,3,3,18,28,25,25,,96,181,55,18,30.4,13.75,6,0,0,0.0,9,2.25,95,10,9,29,15.8,83,45.0,18.0,65.1,1.0,22
群馬銀行グリーンウイングス,3,3,25,20,25,25,,95,176,58,9,33.0,14.50,6,0,1,0.0,9,2.25,94,5,4,34,13.3,71,48.0,9.0,73.9,6.0,23,柏エンゼルクロス,1,0,14,25,13,21,,73,178,49,17,27.5,12.25,4,1,2,25.0,3,0.75,74,2,3,14,6.4,88,44.0,10.0,55.7,3.0,19
柏エンゼルクロス,1,0,14,25,13,21,,73,178,49,17,27.5,12.25,4,1,2,25.0,3,0.75,74,2,3,14,6.4,88,44.0,10.0,55.7,3.0,19,群馬銀行グリーンウイングス,3,3,25,20,25,25,,95,176,58,9,33.0,14.50,6,0,1,0.0,9,2.25,94,5,4,34,13.3,71,48.0,9.0,73.9,6.0,23
ブレス浜松,0,0,17,31,23,,,71,171,45,10,26.3,15.00,5,1,0,20.0,5,1.67,73,2,2,25,10.6,71,31.0,12.0,52.1,2.0,19,ルートインホテルズブリリアントアリーズ,3,3,25,33,25,,,83,154,53,5,34.4,17.67,6,4,0,66.7,11,3.67,81,5,9,28,12.0,70,30.0,15.0,53.6,5.0,14
ルートインホテルズブリリアントアリーズ,3,3,25,33,25,,,83,154,53,5,34.4,17.67,6,4,0,66.7,11,3.67,81,5,9,28,12.0,70,30.0,15.0,53.6,5.0,14,ブレス浜松,0,0,17,31,23,,,71,171,45,10,26.3,15.00,5,1,0,20.0,5,1.67,73,2,2,25,10.6,71,31.0,12.0,52.1,2.0,19
GSS東京サンビームズ,3,3,25,25,24,25,,99,197,69,8,35.0,17.25,6,1,0,16.7,6,1.50,98,6,6,24,10.7,83,53.0,6.0,67.5,2.0,18,柏エンゼルクロス,1,0,19,20,26,20,,85,200,60,16,30.0,15.00,5,0,1,0.0,6,1.50,86,3,2,22,9.3,91,42.0,20.0,57.1,0.0,16
柏エンゼルクロス,1,0,19,20,26,20,,85,200,60,16,30.0,15.00,5,0,1,0.0,6,1.50,86,3,2,22,9.3,91,42.0,20.0,57.1,0.0,16,GSS東京サンビームズ,3,3,25,25,24,25,,99,197,69,8,35.0,17.25,6,1,0,16.7,6,1.50,98,6,6,24,10.7,83,53.0,6.0,67.5,2.0,18
ルートインホテルズブリリアントアリーズ,2,1,19,24,25,25,13,106,173,72,5,41.6,14.40,0,0,0,-,7,1.40,106,1,12,22,3.3,97,52.0,17.0,62.4,9.0,26,大野石油広島オイラーズ,3,2,25,26,21,18,15,105,188,70,13,37.2,14.00,9,2,0,22.2,4,0.80,105,5,7,24,8.8,94,53.0,18.0,66.0,6.0,26
大野石油広島オイラーズ,3,2,25,26,21,18,15,105,188,70,13,37.2,14.00,9,2,0,22.2,4,0.80,105,5,7,24,8.8,94,53.0,18.0,66.0,6.0,26,ルートインホテルズブリリアントアリーズ,2,1,19,24,25,25,13,106,173,72,5,41.6,14.40,0,0,0,-,7,1.40,106,1,12,22,3.3,97,52.0,17.0,62.4,9.0,26
JAぎふリオレーナ,3,2,25,22,21,25,15,108,244,67,16,27.5,13.40,24,7,4,29.2,8,1.60,107,3,3,37,10.7,95,40.0,25.0,55.3,4.0,30,ブレス浜松,2,1,21,25,25,18,13,102,247,69,19,27.9,13.80,5,0,0,0.0,7,1.40,103,3,7,30,8.5,103,42.0,24.0,52.4,4.0,23
ブレス浜松,2,1,21,25,25,18,13,102,247,69,19,27.9,13.80,5,0,0,0.0,7,1.40,103,3,7,30,8.5,103,42.0,24.0,52.4,4.0,23,JAぎふリオレーナ,3,2,25,22,21,25,15,108,244,67,16,27.5,13.40,24,7,4,29.2,8,1.60,107,3,3,37,10.7,95,40.0,25.0,55.3,4.0,30
群馬銀行グリーンウイングス,2,1,25,25,21,23,10,104,248,71,11,28.6,14.20,2,0,0,0.0,8,1.60,105,2,1,30,8.8,97,39.0,28.0,54.6,5.0,23,プレステージ・インターナショナルアランマーレ,3,2,19,23,25,25,15,107,255,75,13,29.4,15.00,15,2,2,13.3,11,2.20,106,4,6,30,9.4,104,53.0,21.0,61.1,4.0,17
プレステージ・インターナショナルアランマーレ,3,2,19,23,25,25,15,107,255,75,13,29.4,15.00,15,2,2,13.3,11,2.20,106,4,6,30,9.4,104,53.0,21.0,61.1,4.0,17,群馬銀行グリーンウイングス,2,1,25,25,21,23,10,104,248,71,11,28.6,14.20,2,0,0,0.0,8,1.60,105,2,1,30,8.8,97,39.0,28.0,54.6,5.0,23
プレステージ・インターナショナルアランマーレ,1,0,22,25,19,19,,85,199,54,14,27.1,13.50,16,1,1,6.2,7,1.75,86,1,8,18,4.1,82,42.0,17.0,61.6,7.0,23,ブレス浜松,3,3,25,16,25,25,,91,181,51,11,28.2,12.75,6,3,0,50.0,7,1.75,90,4,8,23,8.6,77,40.0,19.0,64.3,4.0,29
ブレス浜松,3,3,25,16,25,25,,91,181,51,11,28.2,12.75,6,3,0,50.0,7,1.75,90,4,8,23,8.6,77,40.0,19.0,64.3,4.0,29,プレステージ・インターナショナルアランマーレ,1,0,22,25,19,19,,85,199,54,14,27.1,13.50,16,1,1,6.2,7,1.75,86,1,8,18,4.1,82,42.0,17.0,61.6,7.0,23
JAぎふリオレーナ,1,0,25,25,21,16,,87,184,55,12,29.9,13.75,15,3,3,20.0,6,1.50,88,2,4,18,6.2,80,45.0,24.0,71.2,1.0,24,群馬銀行グリーンウイングス,3,3,27,13,25,25,,90,197,62,14,31.5,15.50,1,0,0,0.0,9,2.25,89,2,8,10,2.8,83,42.0,22.0,63.9,2.0,17
群馬銀行グリーンウイングス,3,3,27,13,25,25,,90,197,62,14,31.5,15.50,1,0,0,0.0,9,2.25,89,2,8,10,2.8,83,42.0,22.0,63.9,2.0,17,JAぎふリオレーナ,1,0,25,25,21,16,,87,184,55,12,29.9,13.75,15,3,3,20.0,6,1.50,88,2,4,18,6.2,80,45.0,24.0,71.2,1.0,24
JAぎふリオレーナ,3,2,25,31,25,20,15,116,231,72,12,31.2,14.40,15,4,4,26.7,17,3.40,116,7,5,45,14.7,103,30.0,25.0,41.3,3.0,20,ルートインホテルズブリリアントアリーズ,2,1,21,33,22,25,10,111,229,78,6,34.1,15.60,0,0,0,-,9,1.80,111,4,8,48,12.6,110,41.0,24.0,48.2,6.0,20
ルートインホテルズブリリアントアリーズ,2,1,21,33,22,25,10,111,229,78,6,34.1,15.60,0,0,0,-,9,1.80,111,4,8,48,12.6,110,41.0,24.0,48.2,6.0,20,JAぎふリオレーナ,3,2,25,31,25,20,15,116,231,72,12,31.2,14.40,15,4,4,26.7,17,3.40,116,7,5,45,14.7,103,30.0,25.0,41.3,3.0,20
プレステージ・インターナショナルアランマーレ,3,2,24,25,20,25,15,109,244,64,14,26.2,12.80,22,3,2,13.6,17,3.40,109,2,4,37,9.4,96,39.0,31.0,56.8,7.0,26,柏エンゼルクロス,2,1,26,23,25,22,10,106,247,69,14,27.9,13.80,9,3,0,33.3,8,1.60,106,4,9,26,7.8,104,41.0,26.0,51.9,3.0,25
柏エンゼルクロス,2,1,26,23,25,22,10,106,247,69,14,27.9,13.80,9,3,0,33.3,8,1.60,106,4,9,26,7.8,104,41.0,26.0,51.9,3.0,25,プレステージ・インターナショナルアランマーレ,3,2,24,25,20,25,15,109,244,64,14,26.2,12.80,22,3,2,13.6,17,3.40,109,2,4,37,9.4,96,39.0,31.0,56.8,7.0,26
大野石油広島オイラーズ,3,3,25,28,25,,,78,148,49,4,33.1,16.33,7,1,0,14.3,10,3.33,76,2,4,18,7.2,65,31.0,13.0,57.7,2.0,17,ブレス浜松,0,0,20,26,20,,,66,154,47,9,30.5,15.67,4,0,1,0.0,7,2.33,68,2,3,21,9.6,72,30.0,24.0,58.3,5.0,10
ブレス浜松,0,0,20,26,20,,,66,154,47,9,30.5,15.67,4,0,1,0.0,7,2.33,68,2,3,21,9.6,72,30.0,24.0,58.3,5.0,10,大野石油広島オイラーズ,3,3,25,28,25,,,78,148,49,4,33.1,16.33,7,1,0,14.3,10,3.33,76,2,4,18,7.2,65,31.0,13.0,57.7,2.0,17
群馬銀行グリーンウイングス,3,2,23,23,25,25,15,111,193,70,7,36.3,14.00,3,0,0,0.0,13,2.60,110,5,5,27,9.5,78,32.0,18.0,52.6,2.0,23,GSS東京サンビームズ,2,1,25,25,11,14,10,85,228,64,12,28.1,12.80,7,0,0,0.0,2,0.40,86,5,5,28,12.5,103,51.0,24.0,61.2,6.0,14
GSS東京サンビームズ,2,1,25,25,11,14,10,85,228,64,12,28.1,12.80,7,0,0,0.0,2,0.40,86,5,5,28,12.5,103,51.0,24.0,61.2,6.0,14,群馬銀行グリーンウイングス,3,2,23,23,25,25,15,111,193,70,7,36.3,14.00,3,0,0,0.0,13,2.60,110,5,5,27,9.5,78,32.0,18.0,52.6,2.0,23
